"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка ошибок  при удалении","4369","Проверка ошибок при удалении","PfDiplomaTeam1 All Tests","Mon Aug 18 17:17:31 UTC 2025","passed","Mon Aug 18 17:17:35 UTC 2025","tests.ui.AllDeleteTest","All Tests","tests.ui.AllDeleteTest","notValidAddMoney"
"Попытка совершения продажи/покупки авто при неполном заполнении формы","5915","Попытка отправки формы с незаполненным(и) обязательным(и) значением(ями)","PfDiplomaTeam1 All Tests","Mon Aug 18 17:12:56 UTC 2025","passed","Mon Aug 18 17:13:02 UTC 2025","tests.ui.BuyOrSellCarTest","All Tests","tests.ui.BuyOrSellCarTest","buyOrSellCarWithEmptyFieldsValues"
"Проверка нажатия Push To API с положительными значениями инпутов, добавленных через поля ввода","7893","Проверка нажатия Push To API с положительными значениями инпутов, добавленных через поля ввода","PfDiplomaTeam1 All Tests","Mon Aug 18 17:22:07 UTC 2025","passed","Mon Aug 18 17:22:15 UTC 2025","tests.ui.CreateNewPageTest","All Tests","tests.ui.CreateNewPageTest","sentNegativeNumbersByInputs"
"Проверка API метода GET: выполнение запроса с неверным методом","651","Нарушение контракта GET /users","PfDiplomaTeam1 All Tests","Mon Aug 18 17:24:25 UTC 2025","passed","Mon Aug 18 17:24:26 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","getAllUsersWrongMethod"
"Проверка API метода DELETE","2006","Попытка удаления несуществующего пользователя","PfDiplomaTeam1 All Tests","Mon Aug 18 17:24:23 UTC 2025","passed","Mon Aug 18 17:24:25 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","deleteUserByNonExistentId"
"Проверка ошибок  при удалении","4390","Проверка ошибок при удалении","PfDiplomaTeam1 All Tests","Mon Aug 18 17:17:35 UTC 2025","passed","Mon Aug 18 17:17:39 UTC 2025","tests.ui.AllDeleteTest","All Tests","tests.ui.AllDeleteTest","notValidAddMoney"
"Проверка API метода POST","671","Проверка создания пользователя","PfDiplomaTeam1 All Tests","Mon Aug 18 17:24:08 UTC 2025","passed","Mon Aug 18 17:24:09 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","createUser"
"Проверка изменения значения денег нажатием стрелочек","5944","Проверка изменения значения денег нажатием стрелочек","PfDiplomaTeam1 All Tests","Mon Aug 18 17:14:53 UTC 2025","passed","Mon Aug 18 17:14:59 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","arrowClickMoney"
"Проверка создания авто API","1848","Проверка создания авто API","PfDiplomaTeam1 All Tests","Mon Aug 18 17:23:55 UTC 2025","passed","Mon Aug 18 17:23:57 UTC 2025","tests.api.CarAPITest","All Tests","tests.api.CarAPITest","createCarAPI"
"Проверка ошибок при неккоректном заполнении карточки клиента","5480","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Mon Aug 18 17:15:27 UTC 2025","passed","Mon Aug 18 17:15:33 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Проверка добавления денег","6786","Проверка добавления денег","PfDiplomaTeam1 All Tests","Mon Aug 18 17:13:59 UTC 2025","passed","Mon Aug 18 17:14:06 UTC 2025","tests.ui.AddMoneyTest","All Tests","tests.ui.AddMoneyTest","validAddMoney"
"Проверка ошибок  при удалении","4372","Проверка ошибок при удалении","PfDiplomaTeam1 All Tests","Mon Aug 18 17:17:44 UTC 2025","passed","Mon Aug 18 17:17:48 UTC 2025","tests.ui.AllDeleteTest","All Tests","tests.ui.AllDeleteTest","notValidAddMoney"
"Проверка изменения данных авто по ID API","4585","Проверка изменения данных авто по ID API","PfDiplomaTeam1 All Tests","Mon Aug 18 17:23:51 UTC 2025","passed","Mon Aug 18 17:23:55 UTC 2025","tests.api.CarAPITest","All Tests","tests.api.CarAPITest","changeCarByIDAPI"
"Проверка поиска по ID = 0 через нажатие стрелок","5708","Проверка поиска по ID = 0 через нажатие стрелок","PfDiplomaTeam1 All Tests","Mon Aug 18 17:23:45 UTC 2025","passed","Mon Aug 18 17:23:51 UTC 2025","tests.ui.ReadOneByIdPageTest","All Tests","tests.ui.ReadOneByIdPageTest","inputNullIdByArrows"
"Проверка ошибок при некорректном заполнении карточки авто","1826","createCarWithInvalidData","PfDiplomaTeam1 All Tests","Mon Aug 18 17:20:17 UTC 2025","passed","Mon Aug 18 17:20:19 UTC 2025","tests.ui.CreateCarTest","All Tests","tests.ui.CreateCarTest","createCarWithInvalidData"
"Проверка поиска по несуществующему ID через ввод числа","5692","Проверка поиска по несуществующему ID через ввод числа","PfDiplomaTeam1 All Tests","Mon Aug 18 17:23:39 UTC 2025","failed","Mon Aug 18 17:23:45 UTC 2025","tests.ui.ReadOneByIdPageTest","All Tests","tests.ui.ReadOneByIdPageTest","inputNonExistentId"
"Проверка API метода PUT: не переданы обязательные параметры, неверное значение параметра sex","666","Нарушение контракта метода PUT /user","PfDiplomaTeam1 All Tests","Mon Aug 18 17:24:13 UTC 2025","failed","Mon Aug 18 17:24:14 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","changeUserNegativeParams"
"Проверка изменения значений в полях ввода по нажатию на стрелочки в этих полях","4228","Проверяет увеличение/уменьшение значений в полях ввода User ID и House ID при нажатии на стрелки","PfDiplomaTeam1 All Tests","Mon Aug 18 17:18:15 UTC 2025","passed","Mon Aug 18 17:18:19 UTC 2025","tests.ui.SettleToHouseInputsTest","All Tests","tests.ui.SettleToHouseInputsTest","changeFieldsValue"
"Проверка изменения значений в полях ввода по нажатию на стрелочки в этих полях","11734","Проверяет увеличение/уменьшение значений в полях ввода User ID и Car Id при нажатии на стрелки","PfDiplomaTeam1 All Tests","Mon Aug 18 17:11:23 UTC 2025","passed","Mon Aug 18 17:11:34 UTC 2025","tests.ui.BuyOrSellCarInputsTest","All Tests","tests.ui.BuyOrSellCarInputsTest","changeFieldsValue"
"Проверка ошибок при неккоректном заполнении карточки клиента","5422","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Mon Aug 18 17:16:23 UTC 2025","passed","Mon Aug 18 17:16:28 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Проверка API метода PUT: не переданы обязательные параметры, неверное значение параметра sex","668","Нарушение контракта метода PUT /user","PfDiplomaTeam1 All Tests","Mon Aug 18 17:24:11 UTC 2025","passed","Mon Aug 18 17:24:11 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","changeUserNegativeParams"
"Проверка API метода PUT","690","Проверка изменения данных по ранее созданному пользователю","PfDiplomaTeam1 All Tests","Mon Aug 18 17:24:09 UTC 2025","passed","Mon Aug 18 17:24:09 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","changeUserData"
"Проверка ошибок при неккоректном заполнении полей добавление денег","5393","Проверка ошибок при неккоректном заполнении полей добавление денег","PfDiplomaTeam1 All Tests","Mon Aug 18 17:13:43 UTC 2025","passed","Mon Aug 18 17:13:48 UTC 2025","tests.ui.AddMoneyTest","All Tests","tests.ui.AddMoneyTest","notValidAddMoney"
"Попытка заселения / выселения пользователя при неполном заполнении формы","5875","Попытка отправки формы с незаполненным(и) обязательным(и) значением(ями)","PfDiplomaTeam1 All Tests","Mon Aug 18 17:19:25 UTC 2025","passed","Mon Aug 18 17:19:31 UTC 2025","tests.ui.SettleToHouseTest","All Tests","tests.ui.SettleToHouseTest","settleUserToOrEvictFromHouseWithEmptyFieldsValues"
"Проверка нажатия Push To API без ввода данных","7112","Проверка нажатия Push To API без ввода данных","PfDiplomaTeam1 All Tests","Mon Aug 18 17:22:00 UTC 2025","failed","Mon Aug 18 17:22:07 UTC 2025","tests.ui.CreateNewPageTest","All Tests","tests.ui.CreateNewPageTest","pushCreateWithoutData"
"Негативные проверки на ввод цифр в поля ввода","4324","Ввод русских, английских букв, спецсимволов и пробела в поля ввода","PfDiplomaTeam1 All Tests","Mon Aug 18 17:12:05 UTC 2025","passed","Mon Aug 18 17:12:10 UTC 2025","tests.ui.BuyOrSellCarInputsTest","All Tests","tests.ui.BuyOrSellCarInputsTest","negativeInputInFields"
"Проверка изменения значений в полях ввода по нажатию на стрелочки в этих полях","4244","Проверяет увеличение/уменьшение значений в полях ввода User ID и House ID при нажатии на стрелки","PfDiplomaTeam1 All Tests","Mon Aug 18 17:18:06 UTC 2025","passed","Mon Aug 18 17:18:10 UTC 2025","tests.ui.SettleToHouseInputsTest","All Tests","tests.ui.SettleToHouseInputsTest","changeFieldsValue"
"Проверка ошибок при неккоректном заполнении карточки клиента","5518","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Mon Aug 18 17:15:10 UTC 2025","passed","Mon Aug 18 17:15:16 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Попытка заселения / выселения пользователя с отсутствующими в БД значениями","5889","Попытка отправки формы с несуществующими в БД значениями","PfDiplomaTeam1 All Tests","Mon Aug 18 17:19:55 UTC 2025","passed","Mon Aug 18 17:20:01 UTC 2025","tests.ui.SettleToHouseTest","All Tests","tests.ui.SettleToHouseTest","settleUserToOrEvictFromHouseWithNonExistentValues"
"Проверка ошибок  при удалении","4358","Проверка ошибок при удалении","PfDiplomaTeam1 All Tests","Mon Aug 18 17:17:40 UTC 2025","passed","Mon Aug 18 17:17:44 UTC 2025","tests.ui.AllDeleteTest","All Tests","tests.ui.AllDeleteTest","notValidAddMoney"
"Проверка кнопки Reload","5558","Проверка кнопки Reload","PfDiplomaTeam1 All Tests","Mon Aug 18 17:22:47 UTC 2025","passed","Mon Aug 18 17:22:53 UTC 2025","tests.ui.ReadAllPageTest","All Tests","tests.ui.ReadAllPageTest","clickReloadButton"
"Проверка при заполнении карточки авто валидными данными","1894","createCarWithValidData","PfDiplomaTeam1 All Tests","Mon Aug 18 17:20:42 UTC 2025","passed","Mon Aug 18 17:20:44 UTC 2025","tests.ui.CreateCarTest","All Tests","tests.ui.CreateCarTest","createCarWithValidData"
"Проверка API метода POST: не переданы обязательные параметры userId, carId","731","Нарушение контракта методов POST /user/{userId}/{buy/sell}Car/{carId}","PfDiplomaTeam1 All Tests","Mon Aug 18 17:24:35 UTC 2025","passed","Mon Aug 18 17:24:36 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","userBuyOrSellCarMissRequiredValues"
"Проверка получения дома API","3141","Получение дома по id (GET /house/{id})","PfDiplomaTeam1 All Tests","Mon Aug 18 17:25:02 UTC 2025","passed","Mon Aug 18 17:25:05 UTC 2025","tests.api.HouseAPITest","All Tests","tests.api.HouseAPITest","getHouseByIdTest"
"Проверка ошибок при некорректном заполнении карточки авто","1826","createCarWithInvalidData","PfDiplomaTeam1 All Tests","Mon Aug 18 17:20:24 UTC 2025","passed","Mon Aug 18 17:20:25 UTC 2025","tests.ui.CreateCarTest","All Tests","tests.ui.CreateCarTest","createCarWithInvalidData"
"Проверка ошибок при неккоректном заполнении карточки клиента","5456","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Mon Aug 18 17:16:28 UTC 2025","passed","Mon Aug 18 17:16:34 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Проверка ошибок  при удалении","4396","Проверка ошибок при удалении","PfDiplomaTeam1 All Tests","Mon Aug 18 17:17:26 UTC 2025","passed","Mon Aug 18 17:17:31 UTC 2025","tests.ui.AllDeleteTest","All Tests","tests.ui.AllDeleteTest","notValidAddMoney"
"Негативные проверки на ввод цифр в поля ввода","4339","Ввод русских, английских букв, спецсимволов и пробела в поля ввода","PfDiplomaTeam1 All Tests","Mon Aug 18 17:12:10 UTC 2025","passed","Mon Aug 18 17:12:14 UTC 2025","tests.ui.BuyOrSellCarInputsTest","All Tests","tests.ui.BuyOrSellCarInputsTest","negativeInputInFields"
"Негативные проверки на ввод цифр в поля ввода","4354","Ввод русских, английских букв, спецсимволов и пробела в поля ввода","PfDiplomaTeam1 All Tests","Mon Aug 18 17:11:48 UTC 2025","passed","Mon Aug 18 17:11:52 UTC 2025","tests.ui.BuyOrSellCarInputsTest","All Tests","tests.ui.BuyOrSellCarInputsTest","negativeInputInFields"
"Проверка ошибок при некорректном заполнении карточки авто","1869","createCarWithInvalidData","PfDiplomaTeam1 All Tests","Mon Aug 18 17:20:30 UTC 2025","passed","Mon Aug 18 17:20:32 UTC 2025","tests.ui.CreateCarTest","All Tests","tests.ui.CreateCarTest","createCarWithInvalidData"
"Проверка создания клиента","5615","Проверка создания клиента","PfDiplomaTeam1 All Tests","Mon Aug 18 17:15:05 UTC 2025","passed","Mon Aug 18 17:15:10 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUser"
"Попытка совершения продажи/покупки авто с отсутствующими в БД значениями","5943","Попытка отправки формы с несуществующими в БД значениями","PfDiplomaTeam1 All Tests","Mon Aug 18 17:13:14 UTC 2025","passed","Mon Aug 18 17:13:20 UTC 2025","tests.ui.BuyOrSellCarTest","All Tests","tests.ui.BuyOrSellCarTest","buyOrSellCarWithNonExistentValues"
"Проверка получения всех домов API","2557","Получение списка домов (GET /houses)","PfDiplomaTeam1 All Tests","Mon Aug 18 17:25:00 UTC 2025","passed","Mon Aug 18 17:25:02 UTC 2025","tests.api.HouseAPITest","All Tests","tests.api.HouseAPITest","getAllHousesTest"
"Проверка покупки автомобиля (user.amount = car.price)","4516","Покупка того же автомобиля пользователем","PfDiplomaTeam1 All Tests","Mon Aug 18 17:24:29 UTC 2025","passed","Mon Aug 18 17:24:34 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","userBuyCarTwice"
"Проверка API метода POST: выполнение запроса с неверным методом","2018","Нарушение контракта POST /user/{userId}","PfDiplomaTeam1 All Tests","Mon Aug 18 17:24:06 UTC 2025","failed","Mon Aug 18 17:24:08 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","buyOrSellCarByUserIdCarIdWrongMethod"
"Проверка нажатия Push To API с отрицательными значениями инпутов, добавленных через стрелки","7738","Проверка нажатия Push To API с отрицательными значениями инпутов, добавленных через стрелки","PfDiplomaTeam1 All Tests","Mon Aug 18 17:20:58 UTC 2025","passed","Mon Aug 18 17:21:06 UTC 2025","tests.ui.CreateNewPageTest","All Tests","tests.ui.CreateNewPageTest","pushCreateWithNegativeNumbers"
"Негативные проверки на ввод цифр в поля ввода","4319","Ввод русских, английских букв, спецсимволов и пробела в поля ввода","PfDiplomaTeam1 All Tests","Mon Aug 18 17:18:45 UTC 2025","passed","Mon Aug 18 17:18:50 UTC 2025","tests.ui.SettleToHouseInputsTest","All Tests","tests.ui.SettleToHouseInputsTest","negativeInputInFields"
"Проверка изменения значения денег нажатием стрелочек","8857","Проверка изменения значения денег нажатием стрелочек","PfDiplomaTeam1 All Tests","Mon Aug 18 17:14:38 UTC 2025","passed","Mon Aug 18 17:14:47 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","arrowClickMoney"
"Попытка продать автомобиль другого пользователя","5163","Попытка продажи автомобиля пользователем (авто во владении другого пользователя)","PfDiplomaTeam1 All Tests","Mon Aug 18 17:24:52 UTC 2025","passed","Mon Aug 18 17:24:58 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","userSellsCarAnotherUserOwns"
"Попытка совершения продажи/покупки авто с отсутствующими в БД значениями","5917","Попытка отправки формы с несуществующими в БД значениями","PfDiplomaTeam1 All Tests","Mon Aug 18 17:13:20 UTC 2025","passed","Mon Aug 18 17:13:26 UTC 2025","tests.ui.BuyOrSellCarTest","All Tests","tests.ui.BuyOrSellCarTest","buyOrSellCarWithNonExistentValues"
"Негативные проверки на ввод цифр в поля ввода","4309","Ввод русских, английских букв, спецсимволов и пробела в поля ввода","PfDiplomaTeam1 All Tests","Mon Aug 18 17:18:41 UTC 2025","passed","Mon Aug 18 17:18:45 UTC 2025","tests.ui.SettleToHouseInputsTest","All Tests","tests.ui.SettleToHouseInputsTest","negativeInputInFields"
"Попытка совершения продажи/покупки авто с отсутствующими в БД значениями","5926","Попытка отправки формы с несуществующими в БД значениями","PfDiplomaTeam1 All Tests","Mon Aug 18 17:13:26 UTC 2025","passed","Mon Aug 18 17:13:32 UTC 2025","tests.ui.BuyOrSellCarTest","All Tests","tests.ui.BuyOrSellCarTest","buyOrSellCarWithNonExistentValues"
"Проверка изменения значений в полях ввода по нажатию на стрелочки в этих полях","4317","Проверяет увеличение/уменьшение значений в полях ввода User ID и Car Id при нажатии на стрелки","PfDiplomaTeam1 All Tests","Mon Aug 18 17:11:34 UTC 2025","passed","Mon Aug 18 17:11:39 UTC 2025","tests.ui.BuyOrSellCarInputsTest","All Tests","tests.ui.BuyOrSellCarInputsTest","changeFieldsValue"
"Негативные проверки на ввод цифр в поля ввода","4321","Ввод русских, английских букв, спецсимволов и пробела в поля ввода","PfDiplomaTeam1 All Tests","Mon Aug 18 17:18:50 UTC 2025","passed","Mon Aug 18 17:18:54 UTC 2025","tests.ui.SettleToHouseInputsTest","All Tests","tests.ui.SettleToHouseInputsTest","negativeInputInFields"
"Проверка поиска по ID = -1 через нажатие стрелки вниз","5659","Проверка поиска по ID = -1 через нажатие стрелки вниз","PfDiplomaTeam1 All Tests","Mon Aug 18 17:23:04 UTC 2025","passed","Mon Aug 18 17:23:10 UTC 2025","tests.ui.ReadOneByIdPageTest","All Tests","tests.ui.ReadOneByIdPageTest","inputIdFromArrowDown"
"Проверка изменения значения возраста нажатием стрелочек","5680","Проверка изменения значения возраста нажатием стрелочек","PfDiplomaTeam1 All Tests","Mon Aug 18 17:14:23 UTC 2025","passed","Mon Aug 18 17:14:29 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","arrowClickAge"
"Проверка ошибок при неккоректном заполнении полей добавление денег","5354","Проверка ошибок при неккоректном заполнении полей добавление денег","PfDiplomaTeam1 All Tests","Mon Aug 18 17:13:32 UTC 2025","passed","Mon Aug 18 17:13:37 UTC 2025","tests.ui.AddMoneyTest","All Tests","tests.ui.AddMoneyTest","notValidAddMoney"
"Попытка заселения / выселения пользователя при неполном заполнении формы","5867","Попытка отправки формы с незаполненным(и) обязательным(и) значением(ями)","PfDiplomaTeam1 All Tests","Mon Aug 18 17:19:07 UTC 2025","passed","Mon Aug 18 17:19:13 UTC 2025","tests.ui.SettleToHouseTest","All Tests","tests.ui.SettleToHouseTest","settleUserToOrEvictFromHouseWithEmptyFieldsValues"
"Проверка ошибок  при удалении","4373","Проверка ошибок при удалении","PfDiplomaTeam1 All Tests","Mon Aug 18 17:18:02 UTC 2025","passed","Mon Aug 18 17:18:06 UTC 2025","tests.ui.AllDeleteTest","All Tests","tests.ui.AllDeleteTest","notValidAddMoney"
"Проверка ошибок при неккоректном заполнении карточки клиента","5478","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Mon Aug 18 17:16:12 UTC 2025","passed","Mon Aug 18 17:16:17 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Проверка изменения значений в полях ввода по нажатию на стрелочки в этих полях","4226","Проверяет увеличение/уменьшение значений в полях ввода User ID и House ID при нажатии на стрелки","PfDiplomaTeam1 All Tests","Mon Aug 18 17:18:11 UTC 2025","passed","Mon Aug 18 17:18:15 UTC 2025","tests.ui.SettleToHouseInputsTest","All Tests","tests.ui.SettleToHouseInputsTest","changeFieldsValue"
"Позитивная проверка на ввод цифр в поля ввода","4285","Ввод цифр в поля ввода","PfDiplomaTeam1 All Tests","Mon Aug 18 17:19:03 UTC 2025","passed","Mon Aug 18 17:19:07 UTC 2025","tests.ui.SettleToHouseInputsTest","All Tests","tests.ui.SettleToHouseInputsTest","positiveInputInFields"
"Проверка изменения значения возраста нажатием стрелочек","5859","Проверка изменения значения возраста нажатием стрелочек","PfDiplomaTeam1 All Tests","Mon Aug 18 17:14:12 UTC 2025","passed","Mon Aug 18 17:14:18 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","arrowClickAge"
"Проверка создания дома API","697","Создание дома (POST /house)","PfDiplomaTeam1 All Tests","Mon Aug 18 17:24:58 UTC 2025","passed","Mon Aug 18 17:24:58 UTC 2025","tests.api.HouseAPITest","All Tests","tests.api.HouseAPITest","createHouseTest"
"Проверка кнопки Read","5565","Проверка кнопки Read","PfDiplomaTeam1 All Tests","Mon Aug 18 17:22:53 UTC 2025","passed","Mon Aug 18 17:22:59 UTC 2025","tests.ui.ReadOneByIdPageTest","All Tests","tests.ui.ReadOneByIdPageTest","checkReadButton"
"Проверка ошибок при неккоректном заполнении карточки клиента","5507","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Mon Aug 18 17:16:01 UTC 2025","passed","Mon Aug 18 17:16:06 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Проверка ошибок при неккоректном заполнении карточки клиента","5504","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Mon Aug 18 17:15:16 UTC 2025","passed","Mon Aug 18 17:15:21 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Проверка API метода POST: не переданы обязательные параметры, неверное значение параметра sex","670","Нарушение контракта метода POST /user","PfDiplomaTeam1 All Tests","Mon Aug 18 17:24:16 UTC 2025","passed","Mon Aug 18 17:24:17 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","createUserNegativeParams"
"Попытка заселения / выселения пользователя с отсутствующими в БД значениями","5879","Попытка отправки формы с несуществующими в БД значениями","PfDiplomaTeam1 All Tests","Mon Aug 18 17:20:01 UTC 2025","passed","Mon Aug 18 17:20:07 UTC 2025","tests.ui.SettleToHouseTest","All Tests","tests.ui.SettleToHouseTest","settleUserToOrEvictFromHouseWithNonExistentValues"
