"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка изменения значений в полях ввода по нажатию на стрелочки в этих полях","4415","Проверяет увеличение/уменьшение значений в полях ввода User ID и House ID при нажатии на стрелки","PfDiplomaTeam1 All Tests","Tue Aug 19 09:06:56 UTC 2025","passed","Tue Aug 19 09:07:01 UTC 2025","tests.ui.SettleToHouseInputsTest","All Tests","tests.ui.SettleToHouseInputsTest","changeFieldsValue"
"Негативная проверка на ввод цифр,букв, символов в поля ввода","6195","Ввод цифр в поля ввода","PfDiplomaTeam1 All Tests","Tue Aug 19 09:13:29 UTC 2025","passed","Tue Aug 19 09:13:35 UTC 2025","tests.ui.ReadUserWithCarsTest","All Tests","tests.ui.ReadUserWithCarsTest","negativeInputInFields"
"Проверка API метода POST: переданы несуществующий параметры userId, carId","731","Невалидные данные в запросе","PfDiplomaTeam1 All Tests","Tue Aug 19 09:14:31 UTC 2025","passed","Tue Aug 19 09:14:32 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","userBuyOrSellCarWithNonExistentValues"
"Проверка поиска по ID = -1 через нажатие стрелки вниз","5902","Проверка поиска по ID = -1 через нажатие стрелки вниз","PfDiplomaTeam1 All Tests","Tue Aug 19 09:12:02 UTC 2025","passed","Tue Aug 19 09:12:08 UTC 2025","tests.ui.ReadOneByIdPageTest","All Tests","tests.ui.ReadOneByIdPageTest","inputIdFromArrowDown"
"Проверка при заполнении карточки авто валидными данными","1913","createCarWithValidData","PfDiplomaTeam1 All Tests","Tue Aug 19 09:09:32 UTC 2025","passed","Tue Aug 19 09:09:34 UTC 2025","tests.ui.CreateCarTest","All Tests","tests.ui.CreateCarTest","createCarWithValidData"
"Негативная проверка на ввод цифр,букв, символов в поля ввода","4435","Ввод цифр в поля ввода","PfDiplomaTeam1 All Tests","Tue Aug 19 09:13:20 UTC 2025","passed","Tue Aug 19 09:13:24 UTC 2025","tests.ui.ReadUserWithCarsTest","All Tests","tests.ui.ReadUserWithCarsTest","negativeInputInFields"
"Проверка поиска по несуществующему ID через ввод числа","7939","Проверка поиска по несуществующему ID через ввод числа","PfDiplomaTeam1 All Tests","Tue Aug 19 09:12:38 UTC 2025","failed","Tue Aug 19 09:12:46 UTC 2025","tests.ui.ReadOneByIdPageTest","All Tests","tests.ui.ReadOneByIdPageTest","inputNonExistentId"
"Проверка ошибок при некорректном заполнении карточки авто","1829","createCarWithInvalidData","PfDiplomaTeam1 All Tests","Tue Aug 19 09:09:07 UTC 2025","passed","Tue Aug 19 09:09:08 UTC 2025","tests.ui.CreateCarTest","All Tests","tests.ui.CreateCarTest","createCarWithInvalidData"
"Попытка заселения / выселения пользователя при неполном заполнении формы","6012","Попытка отправки формы с незаполненным(и) обязательным(и) значением(ями)","PfDiplomaTeam1 All Tests","Tue Aug 19 09:07:55 UTC 2025","passed","Tue Aug 19 09:08:01 UTC 2025","tests.ui.SettleToHouseTest","All Tests","tests.ui.SettleToHouseTest","settleUserToOrEvictFromHouseWithEmptyFieldsValues"
"Проверка продажи автомобиля","4830","Продажа автомобиля пользователем","PfDiplomaTeam1 All Tests","Tue Aug 19 09:14:32 UTC 2025","passed","Tue Aug 19 09:14:37 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","userSellsCar"
"Попытка заселения / выселения пользователя при неполном заполнении формы","6012","Попытка отправки формы с незаполненным(и) обязательным(и) значением(ями)","PfDiplomaTeam1 All Tests","Tue Aug 19 09:08:19 UTC 2025","passed","Tue Aug 19 09:08:25 UTC 2025","tests.ui.SettleToHouseTest","All Tests","tests.ui.SettleToHouseTest","settleUserToOrEvictFromHouseWithEmptyFieldsValues"
"Проверка ошибок при неккоректном заполнении карточки клиента","5632","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Tue Aug 19 09:04:04 UTC 2025","passed","Tue Aug 19 09:04:09 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Проверка ошибок при неккоректном заполнении карточки клиента","5607","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Tue Aug 19 09:03:47 UTC 2025","passed","Tue Aug 19 09:03:52 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Проверка нажатия Push To API с отрицательными значениями инпутов, добавленных через стрелки","9500","Проверка нажатия Push To API с отрицательными значениями инпутов, добавленных через стрелки","PfDiplomaTeam1 All Tests","Tue Aug 19 09:09:49 UTC 2025","passed","Tue Aug 19 09:09:58 UTC 2025","tests.ui.CreateNewPageTest","All Tests","tests.ui.CreateNewPageTest","pushCreateWithNegativeNumbers"
"Попытка совершения продажи/покупки авто с отсутствующими в БД значениями","6128","Попытка отправки формы с несуществующими в БД значениями","PfDiplomaTeam1 All Tests","Tue Aug 19 09:01:52 UTC 2025","passed","Tue Aug 19 09:01:58 UTC 2025","tests.ui.BuyOrSellCarTest","All Tests","tests.ui.BuyOrSellCarTest","buyOrSellCarWithNonExistentValues"
"Проверка ошибок при некорректном заполнении карточки авто","1803","createCarWithInvalidData","PfDiplomaTeam1 All Tests","Tue Aug 19 09:09:19 UTC 2025","passed","Tue Aug 19 09:09:21 UTC 2025","tests.ui.CreateCarTest","All Tests","tests.ui.CreateCarTest","createCarWithInvalidData"
"Проверка ошибок при неккоректном заполнении карточки клиента","5718","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Tue Aug 19 09:05:07 UTC 2025","passed","Tue Aug 19 09:05:12 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Попытка заселения / выселения пользователя с отсутствующими в БД значениями","6161","Попытка отправки формы с несуществующими в БД значениями","PfDiplomaTeam1 All Tests","Tue Aug 19 09:08:43 UTC 2025","passed","Tue Aug 19 09:08:50 UTC 2025","tests.ui.SettleToHouseTest","All Tests","tests.ui.SettleToHouseTest","settleUserToOrEvictFromHouseWithNonExistentValues"
"Попытка заселения / выселения пользователя с отсутствующими в БД значениями","6046","Попытка отправки формы с несуществующими в БД значениями","PfDiplomaTeam1 All Tests","Tue Aug 19 09:08:31 UTC 2025","passed","Tue Aug 19 09:08:37 UTC 2025","tests.ui.SettleToHouseTest","All Tests","tests.ui.SettleToHouseTest","settleUserToOrEvictFromHouseWithNonExistentValues"
"Проверка нажатия Push To API с положительными значениями инпутов, добавленных через поля ввода","8154","Проверка нажатия Push To API с положительными значениями инпутов, добавленных через поля ввода","PfDiplomaTeam1 All Tests","Tue Aug 19 09:11:03 UTC 2025","passed","Tue Aug 19 09:11:11 UTC 2025","tests.ui.CreateNewPageTest","All Tests","tests.ui.CreateNewPageTest","sentNegativeNumbersByInputs"
"Позитивная проверка на ввод цифр в поля ввода","4438","Ввод цифр в поля ввода","PfDiplomaTeam1 All Tests","Tue Aug 19 09:00:54 UTC 2025","passed","Tue Aug 19 09:00:58 UTC 2025","tests.ui.BuyOrSellCarInputsTest","All Tests","tests.ui.BuyOrSellCarInputsTest","positiveInputInFields"
"Попытка заселения / выселения пользователя с отсутствующими в БД значениями","6032","Попытка отправки формы с несуществующими в БД значениями","PfDiplomaTeam1 All Tests","Tue Aug 19 09:08:50 UTC 2025","passed","Tue Aug 19 09:08:56 UTC 2025","tests.ui.SettleToHouseTest","All Tests","tests.ui.SettleToHouseTest","settleUserToOrEvictFromHouseWithNonExistentValues"
"Проверка изменения значений в полях ввода по нажатию на стрелочки в этих полях","4442","Проверяет увеличение/уменьшение значений в полях ввода User ID и Car Id при нажатии на стрелки","PfDiplomaTeam1 All Tests","Tue Aug 19 09:00:13 UTC 2025","passed","Tue Aug 19 09:00:17 UTC 2025","tests.ui.BuyOrSellCarInputsTest","All Tests","tests.ui.BuyOrSellCarInputsTest","changeFieldsValue"
"Попытка заселения / выселения пользователя с отсутствующими в БД значениями","6050","Попытка отправки формы с несуществующими в БД значениями","PfDiplomaTeam1 All Tests","Tue Aug 19 09:08:37 UTC 2025","passed","Tue Aug 19 09:08:43 UTC 2025","tests.ui.SettleToHouseTest","All Tests","tests.ui.SettleToHouseTest","settleUserToOrEvictFromHouseWithNonExistentValues"
"Проверка изменения значений в полях ввода по нажатию на стрелочки в этих полях","4462","Проверяет увеличение/уменьшение значений в полях ввода User ID и House ID при нажатии на стрелки","PfDiplomaTeam1 All Tests","Tue Aug 19 09:06:52 UTC 2025","passed","Tue Aug 19 09:06:56 UTC 2025","tests.ui.SettleToHouseInputsTest","All Tests","tests.ui.SettleToHouseInputsTest","changeFieldsValue"
"Попытка совершения продажи/покупки авто при неполном заполнении формы","6088","Попытка отправки формы с незаполненным(и) обязательным(и) значением(ями)","PfDiplomaTeam1 All Tests","Tue Aug 19 09:01:03 UTC 2025","passed","Tue Aug 19 09:01:09 UTC 2025","tests.ui.BuyOrSellCarTest","All Tests","tests.ui.BuyOrSellCarTest","buyOrSellCarWithEmptyFieldsValues"
"Проверка ошибок  при удалении","4534","Проверка ошибок при удалении","PfDiplomaTeam1 All Tests","Tue Aug 19 09:06:24 UTC 2025","passed","Tue Aug 19 09:06:29 UTC 2025","tests.ui.AllDeleteTest","All Tests","tests.ui.AllDeleteTest","notValidAddMoney"
"Негативные проверки на ввод цифр в поля ввода","4417","Ввод русских, английских букв, спецсимволов и пробела в поля ввода","PfDiplomaTeam1 All Tests","Tue Aug 19 09:07:37 UTC 2025","passed","Tue Aug 19 09:07:41 UTC 2025","tests.ui.SettleToHouseInputsTest","All Tests","tests.ui.SettleToHouseInputsTest","negativeInputInFields"
"Проверка изменения значения денег нажатием стрелочек","5842","Проверка изменения значения денег нажатием стрелочек","PfDiplomaTeam1 All Tests","Tue Aug 19 09:03:23 UTC 2025","passed","Tue Aug 19 09:03:29 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","arrowClickMoney"
"Проверка ошибок при неккоректном заполнении карточки клиента","5622","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Tue Aug 19 09:05:12 UTC 2025","passed","Tue Aug 19 09:05:18 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Проверка получения дома API","3449","Получение дома по id (GET /house/{id})","PfDiplomaTeam1 All Tests","Tue Aug 19 09:14:56 UTC 2025","passed","Tue Aug 19 09:15:00 UTC 2025","tests.api.HouseAPITest","All Tests","tests.api.HouseAPITest","getHouseByIdTest"
"","5252","Отправка некорректных данных при создании пользователя — ошибка 400","PfDiplomaTeam1 All Tests","Tue Aug 19 09:15:40 UTC 2025","passed","Tue Aug 19 09:15:45 UTC 2025","tests.ui.AllPostTest","All Tests","tests.ui.AllPostTest","testInvalidDataSubmissionOnCreateUserForm"
"Проверка ошибок  при удалении","4571","Проверка ошибок при удалении","PfDiplomaTeam1 All Tests","Tue Aug 19 09:05:54 UTC 2025","passed","Tue Aug 19 09:05:59 UTC 2025","tests.ui.AllDeleteTest","All Tests","tests.ui.AllDeleteTest","notValidAddMoney"
"Проверка ошибок  при удалении","4557","Проверка ошибок при удалении","PfDiplomaTeam1 All Tests","Tue Aug 19 09:06:38 UTC 2025","passed","Tue Aug 19 09:06:42 UTC 2025","tests.ui.AllDeleteTest","All Tests","tests.ui.AllDeleteTest","notValidAddMoney"
"Проверка получения всех домов API","2676","Получение списка домов (GET /houses)","PfDiplomaTeam1 All Tests","Tue Aug 19 09:14:53 UTC 2025","passed","Tue Aug 19 09:14:56 UTC 2025","tests.api.HouseAPITest","All Tests","tests.api.HouseAPITest","getAllHousesTest"
"Проверка ошибок  при удалении","4528","Проверка ошибок при удалении","PfDiplomaTeam1 All Tests","Tue Aug 19 09:06:33 UTC 2025","passed","Tue Aug 19 09:06:38 UTC 2025","tests.ui.AllDeleteTest","All Tests","tests.ui.AllDeleteTest","notValidAddMoney"
"Негативные проверки на ввод цифр в поля ввода","4458","Ввод русских, английских букв, спецсимволов и пробела в поля ввода","PfDiplomaTeam1 All Tests","Tue Aug 19 09:00:44 UTC 2025","passed","Tue Aug 19 09:00:49 UTC 2025","tests.ui.BuyOrSellCarInputsTest","All Tests","tests.ui.BuyOrSellCarInputsTest","negativeInputInFields"
"Проверка API метода POST: не переданы обязательные параметры, неверное значение параметра sex","709","Нарушение контракта метода POST /user","PfDiplomaTeam1 All Tests","Tue Aug 19 09:14:07 UTC 2025","passed","Tue Aug 19 09:14:07 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","createUserNegativeParams"
"Негативные проверки на ввод цифр в поля ввода","4448","Ввод русских, английских букв, спецсимволов и пробела в поля ввода","PfDiplomaTeam1 All Tests","Tue Aug 19 09:07:32 UTC 2025","passed","Tue Aug 19 09:07:37 UTC 2025","tests.ui.SettleToHouseInputsTest","All Tests","tests.ui.SettleToHouseInputsTest","negativeInputInFields"
"","11217","Успешная продажа / покупка автомобиля","PfDiplomaTeam1 All Tests","Tue Aug 19 09:15:51 UTC 2025","passed","Tue Aug 19 09:16:02 UTC 2025","tests.ui.AllPostTest","All Tests","tests.ui.AllPostTest","testValidDataSubmissionSellOrBuyCar"
"Проверка изменения значений в полях ввода по нажатию на стрелочки в этих полях","4518","Проверяет увеличение/уменьшение значений в полях ввода User ID и Car Id при нажатии на стрелки","PfDiplomaTeam1 All Tests","Tue Aug 19 09:00:03 UTC 2025","passed","Tue Aug 19 09:00:08 UTC 2025","tests.ui.BuyOrSellCarInputsTest","All Tests","tests.ui.BuyOrSellCarInputsTest","changeFieldsValue"
"Проверка ошибок при некорректном заполнении карточки авто","1826","createCarWithInvalidData","PfDiplomaTeam1 All Tests","Tue Aug 19 09:09:13 UTC 2025","passed","Tue Aug 19 09:09:15 UTC 2025","tests.ui.CreateCarTest","All Tests","tests.ui.CreateCarTest","createCarWithInvalidData"
"Проверка ошибок при некорректном заполнении карточки авто","1849","createCarWithInvalidData","PfDiplomaTeam1 All Tests","Tue Aug 19 09:09:00 UTC 2025","passed","Tue Aug 19 09:09:02 UTC 2025","tests.ui.CreateCarTest","All Tests","tests.ui.CreateCarTest","createCarWithInvalidData"
"Проверка API метода POST: не переданы обязательные параметры userId, carId","771","Нарушение контракта методов POST /user/{userId}/{buy/sell}Car/{carId}","PfDiplomaTeam1 All Tests","Tue Aug 19 09:14:27 UTC 2025","passed","Tue Aug 19 09:14:28 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","userBuyOrSellCarMissRequiredValues"
"","4494","Отправка пустой формы 'Создание пользователя' — ошибка валидации","PfDiplomaTeam1 All Tests","Tue Aug 19 09:15:16 UTC 2025","passed","Tue Aug 19 09:15:20 UTC 2025","tests.ui.AllPostTest","All Tests","tests.ui.AllPostTest","testEmptyFormCreateUser"
"Проверка покупки автомобиля (user.amount = car.price)","4117","Покупка автомобиля пользователем","PfDiplomaTeam1 All Tests","Tue Aug 19 09:14:42 UTC 2025","passed","Tue Aug 19 09:14:46 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","userBuyCarAmountEqualPrice"
"Негативные проверки на ввод цифр в поля ввода","4425","Ввод русских, английских букв, спецсимволов и пробела в поля ввода","PfDiplomaTeam1 All Tests","Tue Aug 19 09:07:23 UTC 2025","passed","Tue Aug 19 09:07:28 UTC 2025","tests.ui.SettleToHouseInputsTest","All Tests","tests.ui.SettleToHouseInputsTest","negativeInputInFields"
"Проверка удаления дома API","1441","Удаление дома (DELETE /house/{id})","PfDiplomaTeam1 All Tests","Tue Aug 19 09:14:52 UTC 2025","passed","Tue Aug 19 09:14:53 UTC 2025","tests.api.HouseAPITest","All Tests","tests.api.HouseAPITest","deleteHouseTest"
"Позитивная проверка на ввод цифр в поля ввода","4446","Ввод цифр в поля ввода","PfDiplomaTeam1 All Tests","Tue Aug 19 09:07:46 UTC 2025","passed","Tue Aug 19 09:07:50 UTC 2025","tests.ui.SettleToHouseInputsTest","All Tests","tests.ui.SettleToHouseInputsTest","positiveInputInFields"
"Проверка создания карточки машины с локализированными валидными данными","1899","createLocalizedCar","PfDiplomaTeam1 All Tests","Tue Aug 19 09:09:38 UTC 2025","passed","Tue Aug 19 09:09:40 UTC 2025","tests.ui.CreateCarTest","All Tests","tests.ui.CreateCarTest","createLocalizedCar"
"Проверка ошибок  при удалении","4533","Проверка ошибок при удалении","PfDiplomaTeam1 All Tests","Tue Aug 19 09:06:43 UTC 2025","passed","Tue Aug 19 09:06:47 UTC 2025","tests.ui.AllDeleteTest","All Tests","tests.ui.AllDeleteTest","notValidAddMoney"
"Проверка изменения данных авто по ID API","4607","Проверка изменения данных авто по ID API","PfDiplomaTeam1 All Tests","Tue Aug 19 09:13:40 UTC 2025","passed","Tue Aug 19 09:13:44 UTC 2025","tests.api.CarAPITest","All Tests","tests.api.CarAPITest","changeCarByIDAPI"
"Проверка нажатия Push To API без ввода данных","7389","Проверка нажатия Push To API без ввода данных","PfDiplomaTeam1 All Tests","Tue Aug 19 09:10:55 UTC 2025","failed","Tue Aug 19 09:11:03 UTC 2025","tests.ui.CreateNewPageTest","All Tests","tests.ui.CreateNewPageTest","pushCreateWithoutData"
"Попытка заселения / выселения пользователя при неполном заполнении формы","6010","Попытка отправки формы с незаполненным(и) обязательным(и) значением(ями)","PfDiplomaTeam1 All Tests","Tue Aug 19 09:08:13 UTC 2025","passed","Tue Aug 19 09:08:19 UTC 2025","tests.ui.SettleToHouseTest","All Tests","tests.ui.SettleToHouseTest","settleUserToOrEvictFromHouseWithEmptyFieldsValues"
