"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка создания клиента","5546","Проверка создания клиента","PfDiplomaTeam1 All Tests","Sat Aug 16 22:32:05 UTC 2025","passed","Sat Aug 16 22:32:11 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUser"
"Попытка заселения / выселения пользователя при неполном заполнении формы","5861","Попытка отправки формы с незаполненным(и) обязательным(и) значением(ями)","PfDiplomaTeam1 All Tests","Sat Aug 16 22:36:26 UTC 2025","passed","Sat Aug 16 22:36:31 UTC 2025","tests.ui.SettleToHouseTest","All Tests","tests.ui.SettleToHouseTest","settleUserToOrEvictFromHouseWithEmptyFieldsValues"
"Проверка добавления денег","6792","Проверка добавления денег","PfDiplomaTeam1 All Tests","Sat Aug 16 22:31:05 UTC 2025","passed","Sat Aug 16 22:31:12 UTC 2025","tests.ui.AddMoneyTest","All Tests","tests.ui.AddMoneyTest","validAddMoney"
"Негативные проверки на ввод цифр в поля ввода","4268","Ввод русских, английских букв, спецсимволов и пробела в поля ввода","PfDiplomaTeam1 All Tests","Sat Aug 16 22:35:39 UTC 2025","passed","Sat Aug 16 22:35:43 UTC 2025","tests.ui.SettleToHouseInputsTest","All Tests","tests.ui.SettleToHouseInputsTest","negativeInputInFields"
"Проверка ошибок при неккоректном заполнении полей добавление денег","5400","Проверка ошибок при неккоректном заполнении полей добавление денег","PfDiplomaTeam1 All Tests","Sat Aug 16 22:30:38 UTC 2025","passed","Sat Aug 16 22:30:43 UTC 2025","tests.ui.AddMoneyTest","All Tests","tests.ui.AddMoneyTest","notValidAddMoney"
"Проверка API метода PUT","695","Проверка изменения данных по ранее созданному пользователю","PfDiplomaTeam1 All Tests","Sat Aug 16 22:37:31 UTC 2025","passed","Sat Aug 16 22:37:32 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","changeUserData"
"Попытка продать автомобиль другого пользователя","5118","Попытка продажи автомобиля пользователем (авто во владении другого пользователя)","PfDiplomaTeam1 All Tests","Sat Aug 16 22:38:15 UTC 2025","passed","Sat Aug 16 22:38:20 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","userSellsCarAnotherUserOwns"
"Проверка API метода DELETE","674","Проверка удаления ранее созданного пользователя","PfDiplomaTeam1 All Tests","Sat Aug 16 22:37:45 UTC 2025","passed","Sat Aug 16 22:37:46 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","deleteUserById"
"Проверка ошибок при неккоректном заполнении карточки клиента","5418","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Sat Aug 16 22:33:40 UTC 2025","passed","Sat Aug 16 22:33:45 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Проверка ошибок  при удалении","4382","Проверка ошибок при удалении","PfDiplomaTeam1 All Tests","Sat Aug 16 22:34:32 UTC 2025","passed","Sat Aug 16 22:34:36 UTC 2025","tests.ui.AllDeleteTest","All Tests","tests.ui.AllDeleteTest","notValidAddMoney"
"Проверка ошибок  при удалении","4410","Проверка ошибок при удалении","PfDiplomaTeam1 All Tests","Sat Aug 16 22:34:59 UTC 2025","passed","Sat Aug 16 22:35:03 UTC 2025","tests.ui.AllDeleteTest","All Tests","tests.ui.AllDeleteTest","notValidAddMoney"
"Проверка ошибок при неккоректном заполнении карточки клиента","5419","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Sat Aug 16 22:33:34 UTC 2025","passed","Sat Aug 16 22:33:40 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Проверка получения авто по ID API","1382","Проверка получения авто по ID API","PfDiplomaTeam1 All Tests","Sat Aug 16 22:37:21 UTC 2025","passed","Sat Aug 16 22:37:23 UTC 2025","tests.api.CarAPITest","All Tests","tests.api.CarAPITest","getCarByIDAPI"
"Проверка API метода DELETE","1992","Попытка удаления несуществующего пользователя","PfDiplomaTeam1 All Tests","Sat Aug 16 22:37:46 UTC 2025","passed","Sat Aug 16 22:37:48 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","deleteUserByNonExistentId"
"Проверка API метода PUT: не переданы обязательные параметры, неверное значение параметра sex","664","Нарушение контракта метода PUT /user","PfDiplomaTeam1 All Tests","Sat Aug 16 22:37:37 UTC 2025","passed","Sat Aug 16 22:37:38 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","changeUserNegativeParams"
"Проверка изменения данных авто по ID API","4818","Проверка изменения данных авто по ID API","PfDiplomaTeam1 All Tests","Sat Aug 16 22:37:13 UTC 2025","passed","Sat Aug 16 22:37:18 UTC 2025","tests.api.CarAPITest","All Tests","tests.api.CarAPITest","changeCarByIDAPI"
"Проверка API метода GET: выполнение запроса с неверным методом","663","Нарушение контракта GET /users","PfDiplomaTeam1 All Tests","Sat Aug 16 22:37:48 UTC 2025","passed","Sat Aug 16 22:37:49 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","getAllUsersWrongMethod"
"Проверка ошибок  при удалении","4420","Проверка ошибок при удалении","PfDiplomaTeam1 All Tests","Sat Aug 16 22:34:41 UTC 2025","passed","Sat Aug 16 22:34:45 UTC 2025","tests.ui.AllDeleteTest","All Tests","tests.ui.AllDeleteTest","notValidAddMoney"
"Проверка изменения значений в полях ввода по нажатию на стрелочки в этих полях","4736","Проверяет увеличение/уменьшение значений в полях ввода User ID и House ID при нажатии на стрелки","PfDiplomaTeam1 All Tests","Sat Aug 16 22:35:17 UTC 2025","passed","Sat Aug 16 22:35:21 UTC 2025","tests.ui.SettleToHouseInputsTest","All Tests","tests.ui.SettleToHouseInputsTest","changeFieldsValue"
"Проверка ошибок  при удалении","4510","Проверка ошибок при удалении","PfDiplomaTeam1 All Tests","Sat Aug 16 22:34:54 UTC 2025","passed","Sat Aug 16 22:34:59 UTC 2025","tests.ui.AllDeleteTest","All Tests","tests.ui.AllDeleteTest","notValidAddMoney"
"Проверка API метода POST: не переданы обязательные параметры, неверное значение параметра sex","666","Нарушение контракта метода POST /user","PfDiplomaTeam1 All Tests","Sat Aug 16 22:37:44 UTC 2025","passed","Sat Aug 16 22:37:44 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","createUserNegativeParams"
"Проверка покупки автомобиля (user.amount < car.price","1983","Попытка покупки автомобиля пользователем при недостаточном кол-ве средств","PfDiplomaTeam1 All Tests","Sat Aug 16 22:37:50 UTC 2025","passed","Sat Aug 16 22:37:52 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","userBuyCarAmountLessPrice"
"Попытка совершения продажи/покупки авто с отсутствующими в БД значениями","5905","Попытка отправки формы с несуществующими в БД значениями","PfDiplomaTeam1 All Tests","Sat Aug 16 22:30:32 UTC 2025","passed","Sat Aug 16 22:30:38 UTC 2025","tests.ui.BuyOrSellCarTest","All Tests","tests.ui.BuyOrSellCarTest","buyOrSellCarWithNonExistentValues"
"Попытка заселения / выселения пользователя при неполном заполнении формы","5864","Попытка отправки формы с незаполненным(и) обязательным(и) значением(ями)","PfDiplomaTeam1 All Tests","Sat Aug 16 22:36:14 UTC 2025","passed","Sat Aug 16 22:36:20 UTC 2025","tests.ui.SettleToHouseTest","All Tests","tests.ui.SettleToHouseTest","settleUserToOrEvictFromHouseWithEmptyFieldsValues"
"Проверка ошибок при неккоректном заполнении карточки клиента","5451","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Sat Aug 16 22:34:08 UTC 2025","passed","Sat Aug 16 22:34:13 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Проверка ошибок  при удалении","4375","Проверка ошибок при удалении","PfDiplomaTeam1 All Tests","Sat Aug 16 22:34:36 UTC 2025","passed","Sat Aug 16 22:34:41 UTC 2025","tests.ui.AllDeleteTest","All Tests","tests.ui.AllDeleteTest","notValidAddMoney"
"Проверка API метода PUT","668","Попытка изменения информации по несуществующему пользователю","PfDiplomaTeam1 All Tests","Sat Aug 16 22:37:46 UTC 2025","passed","Sat Aug 16 22:37:46 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","changeUserWithNonExistentId"
"Попытка заселения / выселения пользователя при неполном заполнении формы","5856","Попытка отправки формы с незаполненным(и) обязательным(и) значением(ями)","PfDiplomaTeam1 All Tests","Sat Aug 16 22:36:20 UTC 2025","passed","Sat Aug 16 22:36:25 UTC 2025","tests.ui.SettleToHouseTest","All Tests","tests.ui.SettleToHouseTest","settleUserToOrEvictFromHouseWithEmptyFieldsValues"
"Проверка изменения значения денег нажатием стрелочек","8898","Проверка изменения значения денег нажатием стрелочек","PfDiplomaTeam1 All Tests","Sat Aug 16 22:31:36 UTC 2025","passed","Sat Aug 16 22:31:45 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","arrowClickMoney"
"Проверка ошибок  при удалении","4382","Проверка ошибок при удалении","PfDiplomaTeam1 All Tests","Sat Aug 16 22:35:03 UTC 2025","passed","Sat Aug 16 22:35:08 UTC 2025","tests.ui.AllDeleteTest","All Tests","tests.ui.AllDeleteTest","notValidAddMoney"
"Негативные проверки на ввод цифр в поля ввода","4314","Ввод русских, английских букв, спецсимволов и пробела в поля ввода","PfDiplomaTeam1 All Tests","Sat Aug 16 22:29:03 UTC 2025","passed","Sat Aug 16 22:29:08 UTC 2025","tests.ui.BuyOrSellCarInputsTest","All Tests","tests.ui.BuyOrSellCarInputsTest","negativeInputInFields"
"Проверка ошибок при неккоректном заполнении карточки клиента","5458","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Sat Aug 16 22:32:22 UTC 2025","passed","Sat Aug 16 22:32:27 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Проверка ошибок при неккоректном заполнении карточки клиента","5479","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Sat Aug 16 22:34:13 UTC 2025","passed","Sat Aug 16 22:34:19 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Позитивная проверка на ввод цифр в поля ввода","4305","Ввод цифр в поля ввода","PfDiplomaTeam1 All Tests","Sat Aug 16 22:29:34 UTC 2025","passed","Sat Aug 16 22:29:38 UTC 2025","tests.ui.BuyOrSellCarInputsTest","All Tests","tests.ui.BuyOrSellCarInputsTest","positiveInputInFields"
"Негативные проверки на ввод цифр в поля ввода","4276","Ввод русских, английских букв, спецсимволов и пробела в поля ввода","PfDiplomaTeam1 All Tests","Sat Aug 16 22:35:52 UTC 2025","passed","Sat Aug 16 22:35:56 UTC 2025","tests.ui.SettleToHouseInputsTest","All Tests","tests.ui.SettleToHouseInputsTest","negativeInputInFields"
"Проверка изменения значений в полях ввода по нажатию на стрелочки в этих полях","4377","Проверяет увеличение/уменьшение значений в полях ввода User ID и House ID при нажатии на стрелки","PfDiplomaTeam1 All Tests","Sat Aug 16 22:35:21 UTC 2025","passed","Sat Aug 16 22:35:26 UTC 2025","tests.ui.SettleToHouseInputsTest","All Tests","tests.ui.SettleToHouseInputsTest","changeFieldsValue"
"Негативные проверки на ввод цифр в поля ввода","4257","Ввод русских, английских букв, спецсимволов и пробела в поля ввода","PfDiplomaTeam1 All Tests","Sat Aug 16 22:35:43 UTC 2025","passed","Sat Aug 16 22:35:48 UTC 2025","tests.ui.SettleToHouseInputsTest","All Tests","tests.ui.SettleToHouseInputsTest","negativeInputInFields"
"Попытка заселения / выселения пользователя с отсутствующими в БД значениями","5894","Попытка отправки формы с несуществующими в БД значениями","PfDiplomaTeam1 All Tests","Sat Aug 16 22:36:49 UTC 2025","passed","Sat Aug 16 22:36:55 UTC 2025","tests.ui.SettleToHouseTest","All Tests","tests.ui.SettleToHouseTest","settleUserToOrEvictFromHouseWithNonExistentValues"
"Попытка совершения продажи/покупки авто с отсутствующими в БД значениями","5929","Попытка отправки формы с несуществующими в БД значениями","PfDiplomaTeam1 All Tests","Sat Aug 16 22:30:14 UTC 2025","passed","Sat Aug 16 22:30:20 UTC 2025","tests.ui.BuyOrSellCarTest","All Tests","tests.ui.BuyOrSellCarTest","buyOrSellCarWithNonExistentValues"
"Негативные проверки на ввод цифр в поля ввода","4332","Ввод русских, английских букв, спецсимволов и пробела в поля ввода","PfDiplomaTeam1 All Tests","Sat Aug 16 22:28:59 UTC 2025","passed","Sat Aug 16 22:29:03 UTC 2025","tests.ui.BuyOrSellCarInputsTest","All Tests","tests.ui.BuyOrSellCarInputsTest","negativeInputInFields"
"Проверка API метода GET","2088","Запрос на получение всех пользователей","PfDiplomaTeam1 All Tests","Sat Aug 16 22:38:08 UTC 2025","passed","Sat Aug 16 22:38:10 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","getAllUsers"
"Попытка заселения / выселения пользователя при неполном заполнении формы","5875","Попытка отправки формы с незаполненным(и) обязательным(и) значением(ями)","PfDiplomaTeam1 All Tests","Sat Aug 16 22:36:37 UTC 2025","passed","Sat Aug 16 22:36:43 UTC 2025","tests.ui.SettleToHouseTest","All Tests","tests.ui.SettleToHouseTest","settleUserToOrEvictFromHouseWithEmptyFieldsValues"
"Проверка API метода PUT: не переданы обязательные параметры, неверное значение параметра sex","664","Нарушение контракта метода PUT /user","PfDiplomaTeam1 All Tests","Sat Aug 16 22:37:36 UTC 2025","failed","Sat Aug 16 22:37:37 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","changeUserNegativeParams"
"Проверка API метода PUT: не переданы обязательные параметры, неверное значение параметра sex","673","Нарушение контракта метода PUT /user","PfDiplomaTeam1 All Tests","Sat Aug 16 22:37:32 UTC 2025","passed","Sat Aug 16 22:37:33 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","changeUserNegativeParams"
"Проверка API метода POST: не переданы обязательные параметры, неверное значение параметра sex","666","Нарушение контракта метода POST /user","PfDiplomaTeam1 All Tests","Sat Aug 16 22:37:40 UTC 2025","passed","Sat Aug 16 22:37:40 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","createUserNegativeParams"
"Проверка ошибок при неккоректном заполнении карточки клиента","5412","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Sat Aug 16 22:33:29 UTC 2025","passed","Sat Aug 16 22:33:34 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Проверка API метода GET","1327","Проверка получения информации по ранее созданному пользователю","PfDiplomaTeam1 All Tests","Sat Aug 16 22:38:10 UTC 2025","passed","Sat Aug 16 22:38:11 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","getUserById"
"Проверка ошибок при неккоректном заполнении карточки клиента","5486","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Sat Aug 16 22:34:02 UTC 2025","failed","Sat Aug 16 22:34:07 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Проверка ошибок при неккоректном заполнении карточки клиента","5477","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Sat Aug 16 22:32:28 UTC 2025","passed","Sat Aug 16 22:32:33 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Проверка ошибок при неккоректном заполнении полей добавление денег","5277","Проверка ошибок при неккоректном заполнении полей добавление денег","PfDiplomaTeam1 All Tests","Sat Aug 16 22:30:54 UTC 2025","passed","Sat Aug 16 22:31:00 UTC 2025","tests.ui.AddMoneyTest","All Tests","tests.ui.AddMoneyTest","notValidAddMoney"
"Проверка API метода GET: выполнение запроса с неверным методом","662","Нарушение контракта GET /user/{userId}","PfDiplomaTeam1 All Tests","Sat Aug 16 22:37:50 UTC 2025","passed","Sat Aug 16 22:37:50 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","getUserWithIncorrectMethod"
"Позитивная проверка на ввод цифр в поля ввода","4270","Ввод цифр в поля ввода","PfDiplomaTeam1 All Tests","Sat Aug 16 22:36:09 UTC 2025","passed","Sat Aug 16 22:36:14 UTC 2025","tests.ui.SettleToHouseInputsTest","All Tests","tests.ui.SettleToHouseInputsTest","positiveInputInFields"
"Проверка Удаления авто по ID API","1367","Проверка Удаления авто по ID API","PfDiplomaTeam1 All Tests","Sat Aug 16 22:37:20 UTC 2025","passed","Sat Aug 16 22:37:21 UTC 2025","tests.api.CarAPITest","All Tests","tests.api.CarAPITest","deleteCarByIDAPI"
"Проверка ошибок  при удалении","4387","Проверка ошибок при удалении","PfDiplomaTeam1 All Tests","Sat Aug 16 22:34:23 UTC 2025","passed","Sat Aug 16 22:34:28 UTC 2025","tests.ui.AllDeleteTest","All Tests","tests.ui.AllDeleteTest","notValidAddMoney"
"Попытка совершения продажи/покупки авто с отсутствующими в БД значениями","5900","Попытка отправки формы с несуществующими в БД значениями","PfDiplomaTeam1 All Tests","Sat Aug 16 22:30:26 UTC 2025","passed","Sat Aug 16 22:30:32 UTC 2025","tests.ui.BuyOrSellCarTest","All Tests","tests.ui.BuyOrSellCarTest","buyOrSellCarWithNonExistentValues"
"Проверка API метода PUT: не переданы обязательные параметры, неверное значение параметра sex","670","Нарушение контракта метода PUT /user","PfDiplomaTeam1 All Tests","Sat Aug 16 22:37:33 UTC 2025","passed","Sat Aug 16 22:37:34 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","changeUserNegativeParams"
"Проверка ошибок при неккоректном заполнении карточки клиента","5484","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Sat Aug 16 22:33:01 UTC 2025","failed","Sat Aug 16 22:33:06 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Негативные проверки на ввод цифр в поля ввода","4320","Ввод русских, английских букв, спецсимволов и пробела в поля ввода","PfDiplomaTeam1 All Tests","Sat Aug 16 22:28:54 UTC 2025","passed","Sat Aug 16 22:28:59 UTC 2025","tests.ui.BuyOrSellCarInputsTest","All Tests","tests.ui.BuyOrSellCarInputsTest","negativeInputInFields"
"Проверка ошибок при неккоректном заполнении карточки клиента","5472","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Sat Aug 16 22:32:33 UTC 2025","passed","Sat Aug 16 22:32:39 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Проверка изменения значений в полях ввода по нажатию на стрелочки в этих полях","4231","Проверяет увеличение/уменьшение значений в полях ввода User ID и House ID при нажатии на стрелки","PfDiplomaTeam1 All Tests","Sat Aug 16 22:35:12 UTC 2025","passed","Sat Aug 16 22:35:17 UTC 2025","tests.ui.SettleToHouseInputsTest","All Tests","tests.ui.SettleToHouseInputsTest","changeFieldsValue"
"Попытка продать автомобиль не в собственности пользователя","1329","Попытка продажи автомобиля пользователем (авто не во владении пользователя)","PfDiplomaTeam1 All Tests","Sat Aug 16 22:38:07 UTC 2025","passed","Sat Aug 16 22:38:08 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","userSellsCarNotInOwn"
"Проверка API метода POST: не переданы обязательные параметры, неверное значение параметра sex","668","Нарушение контракта метода POST /user","PfDiplomaTeam1 All Tests","Sat Aug 16 22:37:38 UTC 2025","passed","Sat Aug 16 22:37:39 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","createUserNegativeParams"
"Проверка ошибок при неккоректном заполнении полей добавление денег","5384","Проверка ошибок при неккоректном заполнении полей добавление денег","PfDiplomaTeam1 All Tests","Sat Aug 16 22:30:49 UTC 2025","passed","Sat Aug 16 22:30:54 UTC 2025","tests.ui.AddMoneyTest","All Tests","tests.ui.AddMoneyTest","notValidAddMoney"
"Проверка изменения значения возраста нажатием стрелочек","5809","Проверка изменения значения возраста нажатием стрелочек","PfDiplomaTeam1 All Tests","Sat Aug 16 22:31:24 UTC 2025","passed","Sat Aug 16 22:31:30 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","arrowClickAge"
"Проверка создания авто API","1890","Проверка создания авто API","PfDiplomaTeam1 All Tests","Sat Aug 16 22:37:18 UTC 2025","passed","Sat Aug 16 22:37:20 UTC 2025","tests.api.CarAPITest","All Tests","tests.api.CarAPITest","createCarAPI"
"Проверка изменения значений в полях ввода по нажатию на стрелочки в этих полях","4310","Проверяет увеличение/уменьшение значений в полях ввода User ID и Car Id при нажатии на стрелки","PfDiplomaTeam1 All Tests","Sat Aug 16 22:28:46 UTC 2025","passed","Sat Aug 16 22:28:50 UTC 2025","tests.ui.BuyOrSellCarInputsTest","All Tests","tests.ui.BuyOrSellCarInputsTest","changeFieldsValue"
"Проверка ошибок  при удалении","4436","Проверка ошибок при удалении","PfDiplomaTeam1 All Tests","Sat Aug 16 22:34:19 UTC 2025","passed","Sat Aug 16 22:34:23 UTC 2025","tests.ui.AllDeleteTest","All Tests","tests.ui.AllDeleteTest","notValidAddMoney"
"Проверка API метода POST: не переданы обязательные параметры userId, carId","663","Нарушение контракта методов POST /user/{userId}/{buy/sell}Car/{carId}","PfDiplomaTeam1 All Tests","Sat Aug 16 22:37:59 UTC 2025","passed","Sat Aug 16 22:37:59 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","userBuyOrSellCarMissRequiredValues"
"Проверка API метода POST: не переданы обязательные параметры, неверное значение параметра sex","666","Нарушение контракта метода POST /user","PfDiplomaTeam1 All Tests","Sat Aug 16 22:37:39 UTC 2025","passed","Sat Aug 16 22:37:40 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","createUserNegativeParams"
"Негативные проверки на ввод цифр в поля ввода","4261","Ввод русских, английских букв, спецсимволов и пробела в поля ввода","PfDiplomaTeam1 All Tests","Sat Aug 16 22:35:35 UTC 2025","passed","Sat Aug 16 22:35:39 UTC 2025","tests.ui.SettleToHouseInputsTest","All Tests","tests.ui.SettleToHouseInputsTest","negativeInputInFields"
"Проверка ошибок при неккоректном заполнении полей добавление денег","5380","Проверка ошибок при неккоректном заполнении полей добавление денег","PfDiplomaTeam1 All Tests","Sat Aug 16 22:31:00 UTC 2025","passed","Sat Aug 16 22:31:05 UTC 2025","tests.ui.AddMoneyTest","All Tests","tests.ui.AddMoneyTest","notValidAddMoney"
"Проверка создания клиента","5548","Проверка создания клиента","PfDiplomaTeam1 All Tests","Sat Aug 16 22:32:11 UTC 2025","passed","Sat Aug 16 22:32:16 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUser"
"Проверка ошибок при неккоректном заполнении полей добавление денег","5341","Проверка ошибок при неккоректном заполнении полей добавление денег","PfDiplomaTeam1 All Tests","Sat Aug 16 22:30:44 UTC 2025","passed","Sat Aug 16 22:30:49 UTC 2025","tests.ui.AddMoneyTest","All Tests","tests.ui.AddMoneyTest","notValidAddMoney"
"Попытка заселения / выселения пользователя с отсутствующими в БД значениями","5907","Попытка отправки формы с несуществующими в БД значениями","PfDiplomaTeam1 All Tests","Sat Aug 16 22:37:01 UTC 2025","passed","Sat Aug 16 22:37:07 UTC 2025","tests.ui.SettleToHouseTest","All Tests","tests.ui.SettleToHouseTest","settleUserToOrEvictFromHouseWithNonExistentValues"
"Негативные проверки на ввод цифр в поля ввода","4261","Ввод русских, английских букв, спецсимволов и пробела в поля ввода","PfDiplomaTeam1 All Tests","Sat Aug 16 22:36:01 UTC 2025","passed","Sat Aug 16 22:36:05 UTC 2025","tests.ui.SettleToHouseInputsTest","All Tests","tests.ui.SettleToHouseInputsTest","negativeInputInFields"
