"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка изменения данных авто по ID API","4144","Проверка изменения данных авто по ID API","PfDiplomaTeam1 All Tests","Mon Aug 18 17:22:45 UTC 2025","passed","Mon Aug 18 17:22:49 UTC 2025","tests.api.CarAPITest","All Tests","tests.api.CarAPITest","changeCarByIDAPI"
"Проверка покупки автомобиля (user.amount < car.price","1855","Попытка покупки автомобиля пользователем при недостаточном кол-ве средств","PfDiplomaTeam1 All Tests","Mon Aug 18 17:23:20 UTC 2025","passed","Mon Aug 18 17:23:21 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","userBuyCarAmountLessPrice"
"Попытка заселения / выселения пользователя при неполном заполнении формы","5745","Попытка отправки формы с незаполненным(и) обязательным(и) значением(ями)","PfDiplomaTeam1 All Tests","Mon Aug 18 17:18:42 UTC 2025","passed","Mon Aug 18 17:18:48 UTC 2025","tests.ui.SettleToHouseTest","All Tests","tests.ui.SettleToHouseTest","settleUserToOrEvictFromHouseWithEmptyFieldsValues"
"Проверка API метода POST: переданы несуществующий параметры userId, carId","620","Невалидные данные в запросе","PfDiplomaTeam1 All Tests","Mon Aug 18 17:23:30 UTC 2025","passed","Mon Aug 18 17:23:31 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","userBuyOrSellCarWithNonExistentValues"
"Проверка добавления денег","6639","Проверка добавления денег","PfDiplomaTeam1 All Tests","Mon Aug 18 17:13:19 UTC 2025","passed","Mon Aug 18 17:13:26 UTC 2025","tests.ui.AddMoneyTest","All Tests","tests.ui.AddMoneyTest","validAddMoney"
"Проверка ошибок при неккоректном заполнении полей добавление денег","5223","Проверка ошибок при неккоректном заполнении полей добавление денег","PfDiplomaTeam1 All Tests","Mon Aug 18 17:12:58 UTC 2025","passed","Mon Aug 18 17:13:03 UTC 2025","tests.ui.AddMoneyTest","All Tests","tests.ui.AddMoneyTest","notValidAddMoney"
"Попытка заселения / выселения пользователя при неполном заполнении формы","5716","Попытка отправки формы с незаполненным(и) обязательным(и) значением(ями)","PfDiplomaTeam1 All Tests","Mon Aug 18 17:18:19 UTC 2025","passed","Mon Aug 18 17:18:24 UTC 2025","tests.ui.SettleToHouseTest","All Tests","tests.ui.SettleToHouseTest","settleUserToOrEvictFromHouseWithEmptyFieldsValues"
"Проверка ошибок  при удалении","4271","Проверка ошибок при удалении","PfDiplomaTeam1 All Tests","Mon Aug 18 17:17:15 UTC 2025","passed","Mon Aug 18 17:17:20 UTC 2025","tests.ui.AllDeleteTest","All Tests","tests.ui.AllDeleteTest","notValidAddMoney"
"Проверка ошибок  при удалении","4239","Проверка ошибок при удалении","PfDiplomaTeam1 All Tests","Mon Aug 18 17:17:11 UTC 2025","passed","Mon Aug 18 17:17:15 UTC 2025","tests.ui.AllDeleteTest","All Tests","tests.ui.AllDeleteTest","notValidAddMoney"
"Проверка ошибок при неккоректном заполнении карточки клиента","5278","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Mon Aug 18 17:15:50 UTC 2025","passed","Mon Aug 18 17:15:55 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Проверка ошибок при неккоректном заполнении карточки клиента","5308","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Mon Aug 18 17:15:28 UTC 2025","passed","Mon Aug 18 17:15:34 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Попытка совершения продажи/покупки авто с отсутствующими в БД значениями","5773","Попытка отправки формы с несуществующими в БД значениями","PfDiplomaTeam1 All Tests","Mon Aug 18 17:12:47 UTC 2025","passed","Mon Aug 18 17:12:53 UTC 2025","tests.ui.BuyOrSellCarTest","All Tests","tests.ui.BuyOrSellCarTest","buyOrSellCarWithNonExistentValues"
"","91","Проверка видимости основных элементов и текста заголовков","PfDiplomaTeam1 All Tests","Mon Aug 18 17:20:00 UTC 2025","passed","Mon Aug 18 17:20:00 UTC 2025","tests.ui.TestCarsReadAll","All Tests","tests.ui.TestCarsReadAll","testPageElements"
"","793","Проверка сортировки по ID (возрастание и убывание)","PfDiplomaTeam1 All Tests","Mon Aug 18 17:19:56 UTC 2025","passed","Mon Aug 18 17:19:57 UTC 2025","tests.ui.TestCarsReadAll","All Tests","tests.ui.TestCarsReadAll","testIdSorting"
"Проверка API метода POST: выполнение запроса с неверным методом","1891","Нарушение контракта POST /user/{userId}","PfDiplomaTeam1 All Tests","Mon Aug 18 17:23:00 UTC 2025","failed","Mon Aug 18 17:23:01 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","buyOrSellCarByUserIdCarIdWrongMethod"
"Проверка API метода PUT: не переданы обязательные параметры, неверное значение параметра sex","615","Нарушение контракта метода PUT /user","PfDiplomaTeam1 All Tests","Mon Aug 18 17:23:07 UTC 2025","passed","Mon Aug 18 17:23:08 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","changeUserNegativeParams"
"Проверка API метода POST: переданы несуществующий параметры userId, carId","683","Невалидные данные в запросе","PfDiplomaTeam1 All Tests","Mon Aug 18 17:23:29 UTC 2025","passed","Mon Aug 18 17:23:30 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","userBuyOrSellCarWithNonExistentValues"
"Проверка изменения дома API","1904","Обновление дома (PUT /house/{id})","PfDiplomaTeam1 All Tests","Mon Aug 18 17:23:55 UTC 2025","passed","Mon Aug 18 17:23:57 UTC 2025","tests.api.HouseAPITest","All Tests","tests.api.HouseAPITest","updateHouseTest"
"Проверка ошибок при неккоректном заполнении полей добавление денег","5153","Проверка ошибок при неккоректном заполнении полей добавление денег","PfDiplomaTeam1 All Tests","Mon Aug 18 17:13:09 UTC 2025","passed","Mon Aug 18 17:13:14 UTC 2025","tests.ui.AddMoneyTest","All Tests","tests.ui.AddMoneyTest","notValidAddMoney"
"Проверка ошибок при неккоректном заполнении карточки клиента","5305","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Mon Aug 18 17:15:34 UTC 2025","passed","Mon Aug 18 17:15:39 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Попытка заселения / выселения пользователя с отсутствующими в БД значениями","5753","Попытка отправки формы с несуществующими в БД значениями","PfDiplomaTeam1 All Tests","Mon Aug 18 17:18:54 UTC 2025","passed","Mon Aug 18 17:18:59 UTC 2025","tests.ui.SettleToHouseTest","All Tests","tests.ui.SettleToHouseTest","settleUserToOrEvictFromHouseWithNonExistentValues"
"Негативные проверки на ввод цифр в поля ввода","4116","Ввод русских, английских букв, спецсимволов и пробела в поля ввода","PfDiplomaTeam1 All Tests","Mon Aug 18 17:17:49 UTC 2025","passed","Mon Aug 18 17:17:53 UTC 2025","tests.ui.SettleToHouseInputsTest","All Tests","tests.ui.SettleToHouseInputsTest","negativeInputInFields"
"Проверка API метода PUT","661","Проверка изменения данных по ранее созданному пользователю","PfDiplomaTeam1 All Tests","Mon Aug 18 17:23:02 UTC 2025","passed","Mon Aug 18 17:23:03 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","changeUserData"
"Проверка API метода POST: не переданы обязательные параметры, неверное значение параметра sex","618","Нарушение контракта метода POST /user","PfDiplomaTeam1 All Tests","Mon Aug 18 17:23:13 UTC 2025","passed","Mon Aug 18 17:23:13 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","createUserNegativeParams"
"Проверка нажатия Push To API с положительными значениями инпутов, добавленных через поля ввода","7451","Проверка нажатия Push To API с положительными значениями инпутов, добавленных через поля ввода","PfDiplomaTeam1 All Tests","Mon Aug 18 17:21:07 UTC 2025","passed","Mon Aug 18 17:21:15 UTC 2025","tests.ui.CreateNewPageTest","All Tests","tests.ui.CreateNewPageTest","sentNegativeNumbersByInputs"
"Проверка API метода POST: не переданы обязательные параметры, неверное значение параметра sex","623","Нарушение контракта метода POST /user","PfDiplomaTeam1 All Tests","Mon Aug 18 17:23:08 UTC 2025","passed","Mon Aug 18 17:23:09 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","createUserNegativeParams"
"Проверка API метода POST: не переданы обязательные параметры, неверное значение параметра sex","631","Нарушение контракта метода POST /user","PfDiplomaTeam1 All Tests","Mon Aug 18 17:23:12 UTC 2025","failed","Mon Aug 18 17:23:13 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","createUserNegativeParams"
"Проверка создания авто API","1719","Проверка создания авто API","PfDiplomaTeam1 All Tests","Mon Aug 18 17:22:49 UTC 2025","passed","Mon Aug 18 17:22:51 UTC 2025","tests.api.CarAPITest","All Tests","tests.api.CarAPITest","createCarAPI"
"Проверка ошибок при неккоректном заполнении карточки клиента","5338","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Mon Aug 18 17:14:34 UTC 2025","passed","Mon Aug 18 17:14:40 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Проверка получения всех домов API","2425","Получение списка домов (GET /houses)","PfDiplomaTeam1 All Tests","Mon Aug 18 17:23:50 UTC 2025","passed","Mon Aug 18 17:23:52 UTC 2025","tests.api.HouseAPITest","All Tests","tests.api.HouseAPITest","getAllHousesTest"
"Проверка ошибок  при удалении","4265","Проверка ошибок при удалении","PfDiplomaTeam1 All Tests","Mon Aug 18 17:16:28 UTC 2025","passed","Mon Aug 18 17:16:32 UTC 2025","tests.ui.AllDeleteTest","All Tests","tests.ui.AllDeleteTest","notValidAddMoney"
"Проверка ошибок при неккоректном заполнении карточки клиента","5341","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Mon Aug 18 17:15:12 UTC 2025","failed","Mon Aug 18 17:15:17 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Проверка API метода GET","1932","Запрос на получение всех пользователей","PfDiplomaTeam1 All Tests","Mon Aug 18 17:23:36 UTC 2025","passed","Mon Aug 18 17:23:38 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","getAllUsers"
"Проверка ошибок при неккоректном заполнении полей добавление денег","5206","Проверка ошибок при неккоректном заполнении полей добавление денег","PfDiplomaTeam1 All Tests","Mon Aug 18 17:12:53 UTC 2025","passed","Mon Aug 18 17:12:58 UTC 2025","tests.ui.AddMoneyTest","All Tests","tests.ui.AddMoneyTest","notValidAddMoney"
"Проверка изменения значений в полях ввода по нажатию на стрелочки в этих полях","4101","Проверяет увеличение/уменьшение значений в полях ввода User ID и House ID при нажатии на стрелки","PfDiplomaTeam1 All Tests","Mon Aug 18 17:17:28 UTC 2025","passed","Mon Aug 18 17:17:32 UTC 2025","tests.ui.SettleToHouseInputsTest","All Tests","tests.ui.SettleToHouseInputsTest","changeFieldsValue"
"Попытка совершения продажи/покупки авто с отсутствующими в БД значениями","5796","Попытка отправки формы с несуществующими в БД значениями","PfDiplomaTeam1 All Tests","Mon Aug 18 17:12:29 UTC 2025","passed","Mon Aug 18 17:12:35 UTC 2025","tests.ui.BuyOrSellCarTest","All Tests","tests.ui.BuyOrSellCarTest","buyOrSellCarWithNonExistentValues"
"Проверка ошибок при неккоректном заполнении карточки клиента","5320","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Mon Aug 18 17:14:29 UTC 2025","passed","Mon Aug 18 17:14:34 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Проверка ошибок  при удалении","4230","Проверка ошибок при удалении","PfDiplomaTeam1 All Tests","Mon Aug 18 17:16:45 UTC 2025","passed","Mon Aug 18 17:16:49 UTC 2025","tests.ui.AllDeleteTest","All Tests","tests.ui.AllDeleteTest","notValidAddMoney"
"Проверка удаления дома API","1249","Удаление дома (DELETE /house/{id})","PfDiplomaTeam1 All Tests","Mon Aug 18 17:23:48 UTC 2025","passed","Mon Aug 18 17:23:50 UTC 2025","tests.api.HouseAPITest","All Tests","tests.api.HouseAPITest","deleteHouseTest"
"Проверка изменения значений в полях ввода по нажатию на стрелочки в этих полях","4177","Проверяет увеличение/уменьшение значений в полях ввода User ID и Car Id при нажатии на стрелки","PfDiplomaTeam1 All Tests","Mon Aug 18 17:11:08 UTC 2025","passed","Mon Aug 18 17:11:12 UTC 2025","tests.ui.BuyOrSellCarInputsTest","All Tests","tests.ui.BuyOrSellCarInputsTest","changeFieldsValue"
"Негативные проверки на ввод цифр в поля ввода","4116","Ввод русских, английских букв, спецсимволов и пробела в поля ввода","PfDiplomaTeam1 All Tests","Mon Aug 18 17:18:06 UTC 2025","passed","Mon Aug 18 17:18:10 UTC 2025","tests.ui.SettleToHouseInputsTest","All Tests","tests.ui.SettleToHouseInputsTest","negativeInputInFields"
"Проверка поиска по существующему ID","5433","Проверка поиска по существующему ID","PfDiplomaTeam1 All Tests","Mon Aug 18 17:21:56 UTC 2025","passed","Mon Aug 18 17:22:01 UTC 2025","tests.ui.ReadOneByIdPageTest","All Tests","tests.ui.ReadOneByIdPageTest","inputExistentNumberId"
"Проверка изменения значения возраста нажатием стрелочек","5700","Проверка изменения значения возраста нажатием стрелочек","PfDiplomaTeam1 All Tests","Mon Aug 18 17:13:32 UTC 2025","passed","Mon Aug 18 17:13:37 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","arrowClickAge"
"Проверка API метода POST: не переданы обязательные параметры userId, carId","622","Нарушение контракта методов POST /user/{userId}/{buy/sell}Car/{carId}","PfDiplomaTeam1 All Tests","Mon Aug 18 17:23:28 UTC 2025","passed","Mon Aug 18 17:23:28 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","userBuyOrSellCarMissRequiredValues"
"Проверка API метода PUT: не переданы обязательные параметры, неверное значение параметра sex","620","Нарушение контракта метода PUT /user","PfDiplomaTeam1 All Tests","Mon Aug 18 17:23:08 UTC 2025","passed","Mon Aug 18 17:23:08 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","changeUserNegativeParams"
"Проверка ошибок при неккоректном заполнении карточки клиента","5324","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Mon Aug 18 17:15:23 UTC 2025","passed","Mon Aug 18 17:15:28 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Проверка создания дома API","649","Создание дома (POST /house)","PfDiplomaTeam1 All Tests","Mon Aug 18 17:23:48 UTC 2025","passed","Mon Aug 18 17:23:48 UTC 2025","tests.api.HouseAPITest","All Tests","tests.api.HouseAPITest","createHouseTest"
"Попытка заселения / выселения пользователя при неполном заполнении формы","5716","Попытка отправки формы с незаполненным(и) обязательным(и) значением(ями)","PfDiplomaTeam1 All Tests","Mon Aug 18 17:18:30 UTC 2025","passed","Mon Aug 18 17:18:36 UTC 2025","tests.ui.SettleToHouseTest","All Tests","tests.ui.SettleToHouseTest","settleUserToOrEvictFromHouseWithEmptyFieldsValues"
"Попытка совершения продажи/покупки авто при неполном заполнении формы","5756","Попытка отправки формы с незаполненным(и) обязательным(и) значением(ями)","PfDiplomaTeam1 All Tests","Mon Aug 18 17:12:18 UTC 2025","passed","Mon Aug 18 17:12:24 UTC 2025","tests.ui.BuyOrSellCarTest","All Tests","tests.ui.BuyOrSellCarTest","buyOrSellCarWithEmptyFieldsValues"
"Проверка API метода GET: выполнение запроса с неверным методом","614","Нарушение контракта GET /user/{userId}","PfDiplomaTeam1 All Tests","Mon Aug 18 17:23:19 UTC 2025","passed","Mon Aug 18 17:23:20 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","getUserWithIncorrectMethod"
"Проверка ошибок при неккоректном заполнении карточки клиента","5331","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Mon Aug 18 17:14:40 UTC 2025","passed","Mon Aug 18 17:14:45 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Попытка заселения / выселения пользователя с отсутствующими в БД значениями","5756","Попытка отправки формы с несуществующими в БД значениями","PfDiplomaTeam1 All Tests","Mon Aug 18 17:18:59 UTC 2025","passed","Mon Aug 18 17:19:05 UTC 2025","tests.ui.SettleToHouseTest","All Tests","tests.ui.SettleToHouseTest","settleUserToOrEvictFromHouseWithNonExistentValues"
"Проверка ошибок при неккоректном заполнении карточки клиента","5440","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Mon Aug 18 17:16:17 UTC 2025","passed","Mon Aug 18 17:16:22 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Проверка получения авто по ID API","1291","Проверка получения авто по ID API","PfDiplomaTeam1 All Tests","Mon Aug 18 17:22:52 UTC 2025","passed","Mon Aug 18 17:22:54 UTC 2025","tests.api.CarAPITest","All Tests","tests.api.CarAPITest","getCarByIDAPI"
"Попытка совершения продажи/покупки авто при неполном заполнении формы","5743","Попытка отправки формы с незаполненным(и) обязательным(и) значением(ями)","PfDiplomaTeam1 All Tests","Mon Aug 18 17:12:12 UTC 2025","passed","Mon Aug 18 17:12:18 UTC 2025","tests.ui.BuyOrSellCarTest","All Tests","tests.ui.BuyOrSellCarTest","buyOrSellCarWithEmptyFieldsValues"
