"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Негативные проверки на ввод цифр в поля ввода","4220","Ввод русских, английских букв, спецсимволов и пробела в поля ввода","PfDiplomaTeam1 All Tests","Wed Aug 20 08:57:52 UTC 2025","passed","Wed Aug 20 08:57:57 UTC 2025","tests.ui.BuyOrSellCarInputsTest","All Tests","tests.ui.BuyOrSellCarInputsTest","negativeInputInFields"
"Проверка ошибок при неккоректном заполнении карточки клиента","5393","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Wed Aug 20 09:02:01 UTC 2025","passed","Wed Aug 20 09:02:06 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Проверка создания клиента","5450","Проверка создания клиента","PfDiplomaTeam1 All Tests","Wed Aug 20 09:01:06 UTC 2025","passed","Wed Aug 20 09:01:11 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUser"
"Проверка ошибок при неккоректном заполнении карточки клиента","5446","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Wed Aug 20 09:02:55 UTC 2025","failed","Wed Aug 20 09:03:01 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Негативные проверки на ввод цифр в поля ввода","4113","Ввод русских, английских букв, спецсимволов и пробела в поля ввода","PfDiplomaTeam1 All Tests","Wed Aug 20 09:04:51 UTC 2025","passed","Wed Aug 20 09:04:55 UTC 2025","tests.ui.SettleToHouseInputsTest","All Tests","tests.ui.SettleToHouseInputsTest","negativeInputInFields"
"Проверка изменения значений в полях ввода по нажатию на стрелочки в этих полях","13688","Проверяет увеличение/уменьшение значений в полях ввода User ID и Car Id при нажатии на стрелки","PfDiplomaTeam1 All Tests","Wed Aug 20 08:57:26 UTC 2025","passed","Wed Aug 20 08:57:39 UTC 2025","tests.ui.BuyOrSellCarInputsTest","All Tests","tests.ui.BuyOrSellCarInputsTest","changeFieldsValue"
"Проверка кнопки Read","7710","Проверка кнопки Read","PfDiplomaTeam1 All Tests","Wed Aug 20 09:08:47 UTC 2025","passed","Wed Aug 20 09:08:55 UTC 2025","tests.ui.ReadOneByIdPageTest","All Tests","tests.ui.ReadOneByIdPageTest","checkReadButton"
"","6042","Отправка пустой формы 'Начисление денег пользователю'  — ошибка валидации","PfDiplomaTeam1 All Tests","Wed Aug 20 09:11:43 UTC 2025","passed","Wed Aug 20 09:11:49 UTC 2025","tests.ui.AllPostTest","All Tests","tests.ui.AllPostTest","testEmptyFormAddMoney"
"Негативные проверки на ввод цифр в поля ввода","4130","Ввод русских, английских букв, спецсимволов и пробела в поля ввода","PfDiplomaTeam1 All Tests","Wed Aug 20 09:04:47 UTC 2025","passed","Wed Aug 20 09:04:51 UTC 2025","tests.ui.SettleToHouseInputsTest","All Tests","tests.ui.SettleToHouseInputsTest","negativeInputInFields"
"","6358","Отправка некорректных данных при создании автомобиля — ошибка 400","PfDiplomaTeam1 All Tests","Wed Aug 20 09:12:14 UTC 2025","passed","Wed Aug 20 09:12:20 UTC 2025","tests.ui.AllPostTest","All Tests","tests.ui.AllPostTest","testInvalidDataSubmissionOnCreateCarForm"
"Негативные проверки на ввод цифр в поля ввода","4175","Ввод русских, английских букв, спецсимволов и пробела в поля ввода","PfDiplomaTeam1 All Tests","Wed Aug 20 09:04:30 UTC 2025","passed","Wed Aug 20 09:04:34 UTC 2025","tests.ui.SettleToHouseInputsTest","All Tests","tests.ui.SettleToHouseInputsTest","negativeInputInFields"
"Проверка поиска по несуществующему ID через ввод отрицательного числа","7580","Проверка поиска по несуществующему ID через ввод отрицательного числа","PfDiplomaTeam1 All Tests","Wed Aug 20 09:09:18 UTC 2025","passed","Wed Aug 20 09:09:26 UTC 2025","tests.ui.ReadOneByIdPageTest","All Tests","tests.ui.ReadOneByIdPageTest","inputNegativeNumberId"
"","7855","Успешное создание нового автомобиля","PfDiplomaTeam1 All Tests","Wed Aug 20 09:13:05 UTC 2025","passed","Wed Aug 20 09:13:13 UTC 2025","tests.ui.AllPostTest","All Tests","tests.ui.AllPostTest","testValidUserSubmissionOnCreateCarForm"
"Проверка изменения значения возраста нажатием стрелочек","5884","Проверка изменения значения возраста нажатием стрелочек","PfDiplomaTeam1 All Tests","Wed Aug 20 09:00:13 UTC 2025","passed","Wed Aug 20 09:00:19 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","arrowClickAge"
"Проверка ошибок при неккоректном заполнении карточки клиента","5379","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Wed Aug 20 09:01:11 UTC 2025","passed","Wed Aug 20 09:01:17 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Попытка заселения / выселения пользователя с отсутствующими в БД значениями","5783","Попытка отправки формы с несуществующими в БД значениями","PfDiplomaTeam1 All Tests","Wed Aug 20 09:05:38 UTC 2025","passed","Wed Aug 20 09:05:44 UTC 2025","tests.ui.SettleToHouseTest","All Tests","tests.ui.SettleToHouseTest","settleUserToOrEvictFromHouseWithNonExistentValues"
"Попытка совершения продажи/покупки авто при неполном заполнении формы","5806","Попытка отправки формы с незаполненным(и) обязательным(и) значением(ями)","PfDiplomaTeam1 All Tests","Wed Aug 20 08:58:41 UTC 2025","passed","Wed Aug 20 08:58:47 UTC 2025","tests.ui.BuyOrSellCarTest","All Tests","tests.ui.BuyOrSellCarTest","buyOrSellCarWithEmptyFieldsValues"
"Негативные проверки на ввод цифр в поля ввода","4218","Ввод русских, английских букв, спецсимволов и пробела в поля ввода","PfDiplomaTeam1 All Tests","Wed Aug 20 08:58:01 UTC 2025","passed","Wed Aug 20 08:58:05 UTC 2025","tests.ui.BuyOrSellCarInputsTest","All Tests","tests.ui.BuyOrSellCarInputsTest","negativeInputInFields"
"Проверка API метода GET: выполнение запроса с неверным методом","608","Нарушение контракта GET /users","PfDiplomaTeam1 All Tests","Wed Aug 20 09:11:01 UTC 2025","passed","Wed Aug 20 09:11:01 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","getAllUsersWrongMethod"
"Попытка совершения продажи/покупки авто при неполном заполнении формы","5782","Попытка отправки формы с незаполненным(и) обязательным(и) значением(ями)","PfDiplomaTeam1 All Tests","Wed Aug 20 08:58:47 UTC 2025","passed","Wed Aug 20 08:58:53 UTC 2025","tests.ui.BuyOrSellCarTest","All Tests","tests.ui.BuyOrSellCarTest","buyOrSellCarWithEmptyFieldsValues"
"Проверка изменения значения денег нажатием стрелочек","5574","Проверка изменения значения денег нажатием стрелочек","PfDiplomaTeam1 All Tests","Wed Aug 20 09:00:49 UTC 2025","passed","Wed Aug 20 09:00:54 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","arrowClickMoney"
"Негативные проверки на ввод цифр в поля ввода","4132","Ввод русских, английских букв, спецсимволов и пробела в поля ввода","PfDiplomaTeam1 All Tests","Wed Aug 20 09:04:34 UTC 2025","passed","Wed Aug 20 09:04:38 UTC 2025","tests.ui.SettleToHouseInputsTest","All Tests","tests.ui.SettleToHouseInputsTest","negativeInputInFields"
"Проверка изменения значений в полях ввода по нажатию на стрелочки в этих полях","4199","Проверяет увеличение/уменьшение значений в полях ввода User ID и Car Id при нажатии на стрелки","PfDiplomaTeam1 All Tests","Wed Aug 20 08:57:48 UTC 2025","passed","Wed Aug 20 08:57:52 UTC 2025","tests.ui.BuyOrSellCarInputsTest","All Tests","tests.ui.BuyOrSellCarInputsTest","changeFieldsValue"
"Негативные проверки на ввод цифр в поля ввода","4188","Ввод русских, английских букв, спецсимволов и пробела в поля ввода","PfDiplomaTeam1 All Tests","Wed Aug 20 09:04:38 UTC 2025","passed","Wed Aug 20 09:04:42 UTC 2025","tests.ui.SettleToHouseInputsTest","All Tests","tests.ui.SettleToHouseInputsTest","negativeInputInFields"
"Проверка API метода POST: переданы несуществующий параметры userId, carId","607","Невалидные данные в запросе","PfDiplomaTeam1 All Tests","Wed Aug 20 09:11:12 UTC 2025","passed","Wed Aug 20 09:11:13 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","userBuyOrSellCarWithNonExistentValues"
"","6013","Отправка пустой формы 'Создание автомобиля' — ошибка валидации","PfDiplomaTeam1 All Tests","Wed Aug 20 09:11:49 UTC 2025","passed","Wed Aug 20 09:11:55 UTC 2025","tests.ui.AllPostTest","All Tests","tests.ui.AllPostTest","testEmptyFormCreateCar"
"Проверка изменения значения денег нажатием стрелочек","9006","Проверка изменения значения денег нажатием стрелочек","PfDiplomaTeam1 All Tests","Wed Aug 20 09:00:31 UTC 2025","passed","Wed Aug 20 09:00:40 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","arrowClickMoney"
"Проверка API метода PUT: не переданы обязательные параметры, неверное значение параметра sex","606","Нарушение контракта метода PUT /user","PfDiplomaTeam1 All Tests","Wed Aug 20 09:10:46 UTC 2025","passed","Wed Aug 20 09:10:46 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","changeUserNegativeParams"
"Проверка изменения значений в полях ввода по нажатию на стрелочки в этих полях","4110","Проверяет увеличение/уменьшение значений в полях ввода User ID и House ID при нажатии на стрелки","PfDiplomaTeam1 All Tests","Wed Aug 20 09:04:13 UTC 2025","passed","Wed Aug 20 09:04:17 UTC 2025","tests.ui.SettleToHouseInputsTest","All Tests","tests.ui.SettleToHouseInputsTest","changeFieldsValue"
"Проверка API метода GET","4669","Запрос на получение всех пользователей","PfDiplomaTeam1 All Tests","Wed Aug 20 09:11:18 UTC 2025","passed","Wed Aug 20 09:11:23 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","getAllUsers"
"Проверка ошибок при неккоректном заполнении карточки клиента","5364","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Wed Aug 20 09:02:17 UTC 2025","passed","Wed Aug 20 09:02:22 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Проверка поиска по несуществующему ID через ввод числа","7601","Проверка поиска по несуществующему ID через ввод числа","PfDiplomaTeam1 All Tests","Wed Aug 20 09:09:26 UTC 2025","passed","Wed Aug 20 09:09:34 UTC 2025","tests.ui.ReadOneByIdPageTest","All Tests","tests.ui.ReadOneByIdPageTest","inputNonExistentId"
"Попытка заселения / выселения пользователя с отсутствующими в БД значениями","5796","Попытка отправки формы с несуществующими в БД значениями","PfDiplomaTeam1 All Tests","Wed Aug 20 09:05:44 UTC 2025","passed","Wed Aug 20 09:05:50 UTC 2025","tests.ui.SettleToHouseTest","All Tests","tests.ui.SettleToHouseTest","settleUserToOrEvictFromHouseWithNonExistentValues"
"Проверка создания карточки машины с локализированными валидными данными","1923","createLocalizedCar","PfDiplomaTeam1 All Tests","Wed Aug 20 09:06:42 UTC 2025","passed","Wed Aug 20 09:06:44 UTC 2025","tests.ui.CreateCarTest","All Tests","tests.ui.CreateCarTest","createLocalizedCar"
"Проверка изменения значения в поле ввода по нажатию на стрелочки","4430","Проверка увеличение/уменьшение значений в поле ввода READ  при нажатии на стрелки","PfDiplomaTeam1 All Tests","Wed Aug 20 09:09:52 UTC 2025","passed","Wed Aug 20 09:09:57 UTC 2025","tests.ui.ReadUserWithCarsTest","All Tests","tests.ui.ReadUserWithCarsTest","changeFieldsValue"
"Проверка покупки автомобиля (user.amount < car.price","1820","Попытка покупки автомобиля пользователем при недостаточном кол-ве средств","PfDiplomaTeam1 All Tests","Wed Aug 20 09:11:02 UTC 2025","passed","Wed Aug 20 09:11:04 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","userBuyCarAmountLessPrice"
"Проверка ошибок при неккоректном заполнении карточки клиента","5392","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Wed Aug 20 09:01:55 UTC 2025","failed","Wed Aug 20 09:02:00 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Проверка API метода POST: не переданы обязательные параметры, неверное значение параметра sex","600","Нарушение контракта метода POST /user","PfDiplomaTeam1 All Tests","Wed Aug 20 09:10:56 UTC 2025","passed","Wed Aug 20 09:10:56 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","createUserNegativeParams"
"Негативные проверки на ввод цифр в поля ввода","4274","Ввод русских, английских букв, спецсимволов и пробела в поля ввода","PfDiplomaTeam1 All Tests","Wed Aug 20 08:58:10 UTC 2025","passed","Wed Aug 20 08:58:14 UTC 2025","tests.ui.BuyOrSellCarInputsTest","All Tests","tests.ui.BuyOrSellCarInputsTest","negativeInputInFields"
"Проверка ошибок при неккоректном заполнении карточки клиента","5335","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Wed Aug 20 09:01:17 UTC 2025","passed","Wed Aug 20 09:01:22 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Проверка API метода POST: не переданы обязательные параметры userId, carId","675","Нарушение контракта методов POST /user/{userId}/{buy/sell}Car/{carId}","PfDiplomaTeam1 All Tests","Wed Aug 20 09:11:09 UTC 2025","passed","Wed Aug 20 09:11:10 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","userBuyOrSellCarMissRequiredValues"
"Проверка API метода DELETE","1808","Попытка удаления несуществующего пользователя","PfDiplomaTeam1 All Tests","Wed Aug 20 09:10:59 UTC 2025","passed","Wed Aug 20 09:11:01 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","deleteUserByNonExistentId"
"Проверка API метода POST: не переданы обязательные параметры, неверное значение параметра sex","602","Нарушение контракта метода POST /user","PfDiplomaTeam1 All Tests","Wed Aug 20 09:10:53 UTC 2025","passed","Wed Aug 20 09:10:53 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","createUserNegativeParams"
"Проверка нажатия Push To API с положительными значениями инпутов, добавленных через поля ввода","13077","Проверка нажатия Push To API с положительными значениями инпутов, добавленных через поля ввода","PfDiplomaTeam1 All Tests","Wed Aug 20 09:08:28 UTC 2025","passed","Wed Aug 20 09:08:41 UTC 2025","tests.ui.CreateNewPageTest","All Tests","tests.ui.CreateNewPageTest","sentPositiveNumbersByInputs"
"Проверка ошибок при неккоректном заполнении карточки клиента","5362","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Wed Aug 20 09:03:06 UTC 2025","passed","Wed Aug 20 09:03:12 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Проверка изменения значений в полях ввода по нажатию на стрелочки в этих полях","4219","Проверяет увеличение/уменьшение значений в полях ввода User ID и Car Id при нажатии на стрелки","PfDiplomaTeam1 All Tests","Wed Aug 20 08:57:39 UTC 2025","passed","Wed Aug 20 08:57:44 UTC 2025","tests.ui.BuyOrSellCarInputsTest","All Tests","tests.ui.BuyOrSellCarInputsTest","changeFieldsValue"
"Попытка совершения продажи/покупки авто с отсутствующими в БД значениями","5814","Попытка отправки формы с несуществующими в БД значениями","PfDiplomaTeam1 All Tests","Wed Aug 20 08:59:28 UTC 2025","passed","Wed Aug 20 08:59:34 UTC 2025","tests.ui.BuyOrSellCarTest","All Tests","tests.ui.BuyOrSellCarTest","buyOrSellCarWithNonExistentValues"
"Попытка продать автомобиль другого пользователя","4653","Попытка продажи автомобиля пользователем (авто во владении другого пользователя)","PfDiplomaTeam1 All Tests","Wed Aug 20 09:11:28 UTC 2025","passed","Wed Aug 20 09:11:32 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","userSellsCarAnotherUserOwns"
"Проверка ошибок  при удалении","4309","Проверка ошибок при удалении","PfDiplomaTeam1 All Tests","Wed Aug 20 09:04:00 UTC 2025","passed","Wed Aug 20 09:04:04 UTC 2025","tests.ui.AllDeleteTest","All Tests","tests.ui.AllDeleteTest","notValidAddMoney"
"","8177","Успешное начисление денег пользователю","PfDiplomaTeam1 All Tests","Wed Aug 20 09:12:57 UTC 2025","passed","Wed Aug 20 09:13:05 UTC 2025","tests.ui.AllPostTest","All Tests","tests.ui.AllPostTest","testValidUserSubmissionOnAddMoneyForm"
"Проверка ошибок при неккоректном заполнении карточки клиента","5352","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Wed Aug 20 09:02:06 UTC 2025","passed","Wed Aug 20 09:02:11 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Проверка API метода DELETE","621","Проверка удаления ранее созданного пользователя","PfDiplomaTeam1 All Tests","Wed Aug 20 09:10:57 UTC 2025","passed","Wed Aug 20 09:10:58 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","deleteUserById"
"Попытка заселения / выселения пользователя с отсутствующими в БД значениями","5801","Попытка отправки формы с несуществующими в БД значениями","PfDiplomaTeam1 All Tests","Wed Aug 20 09:05:50 UTC 2025","passed","Wed Aug 20 09:05:56 UTC 2025","tests.ui.SettleToHouseTest","All Tests","tests.ui.SettleToHouseTest","settleUserToOrEvictFromHouseWithNonExistentValues"
"","11925","Успешная продажа / покупка автомобиля","PfDiplomaTeam1 All Tests","Wed Aug 20 09:12:45 UTC 2025","passed","Wed Aug 20 09:12:57 UTC 2025","tests.ui.AllPostTest","All Tests","tests.ui.AllPostTest","testValidDataSubmissionSellOrBuyCar"
"Проверка покупки автомобиля (user.amount = car.price)","4055","Покупка того же автомобиля пользователем","PfDiplomaTeam1 All Tests","Wed Aug 20 09:11:04 UTC 2025","passed","Wed Aug 20 09:11:08 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","userBuyCarTwice"
"Проверка ошибок при неккоректном заполнении карточки клиента","5384","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Wed Aug 20 09:03:01 UTC 2025","passed","Wed Aug 20 09:03:06 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Проверка поиска по ID = 1 через нажатие стрелки вверх","7702","Проверка поиска по ID = 1 через нажатие стрелки вверх","PfDiplomaTeam1 All Tests","Wed Aug 20 09:09:11 UTC 2025","passed","Wed Aug 20 09:09:18 UTC 2025","tests.ui.ReadOneByIdPageTest","All Tests","tests.ui.ReadOneByIdPageTest","inputIdFromArrowUp"
