"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Негативные проверки на ввод цифр в поля ввода","4184","Ввод русских, английских букв, спецсимволов и пробела в поля ввода","PfDiplomaTeam1 All Tests","Mon Aug 18 05:22:48 UTC 2025","passed","Mon Aug 18 05:22:52 UTC 2025","tests.ui.BuyOrSellCarInputsTest","All Tests","tests.ui.BuyOrSellCarInputsTest","negativeInputInFields"
"Попытка заселения / выселения пользователя при неполном заполнении формы","5754","Попытка отправки формы с незаполненным(и) обязательным(и) значением(ями)","PfDiplomaTeam1 All Tests","Mon Aug 18 05:29:50 UTC 2025","passed","Mon Aug 18 05:29:56 UTC 2025","tests.ui.SettleToHouseTest","All Tests","tests.ui.SettleToHouseTest","settleUserToOrEvictFromHouseWithEmptyFieldsValues"
"Проверка API метода POST: не переданы обязательные параметры, неверное значение параметра sex","620","Нарушение контракта метода POST /user","PfDiplomaTeam1 All Tests","Mon Aug 18 05:31:33 UTC 2025","passed","Mon Aug 18 05:31:33 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","createUserNegativeParams"
"Проверка ошибок при неккоректном заполнении карточки клиента","5356","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Mon Aug 18 05:27:19 UTC 2025","failed","Mon Aug 18 05:27:25 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Проверка ошибок  при удалении","4263","Проверка ошибок при удалении","PfDiplomaTeam1 All Tests","Mon Aug 18 05:28:19 UTC 2025","passed","Mon Aug 18 05:28:23 UTC 2025","tests.ui.AllDeleteTest","All Tests","tests.ui.AllDeleteTest","notValidAddMoney"
"Проверка изменения значений в полях ввода по нажатию на стрелочки в этих полях","4143","Проверяет увеличение/уменьшение значений в полях ввода User ID и House ID при нажатии на стрелки","PfDiplomaTeam1 All Tests","Mon Aug 18 05:28:36 UTC 2025","passed","Mon Aug 18 05:28:40 UTC 2025","tests.ui.SettleToHouseInputsTest","All Tests","tests.ui.SettleToHouseInputsTest","changeFieldsValue"
"Проверка ошибок  при удалении","4232","Проверка ошибок при удалении","PfDiplomaTeam1 All Tests","Mon Aug 18 05:28:10 UTC 2025","passed","Mon Aug 18 05:28:15 UTC 2025","tests.ui.AllDeleteTest","All Tests","tests.ui.AllDeleteTest","notValidAddMoney"
"Проверка ошибок при неккоректном заполнении карточки клиента","5381","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Mon Aug 18 05:27:30 UTC 2025","passed","Mon Aug 18 05:27:36 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Проверка покупки автомобиля (user.amount < car.price","1871","Попытка покупки автомобиля пользователем при недостаточном кол-ве средств","PfDiplomaTeam1 All Tests","Mon Aug 18 05:31:44 UTC 2025","passed","Mon Aug 18 05:31:46 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","userBuyCarAmountLessPrice"
"Проверка ошибок при неккоректном заполнении карточки клиента","5290","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Mon Aug 18 05:26:52 UTC 2025","passed","Mon Aug 18 05:26:57 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Проверка API метода POST: выполнение запроса с неверным методом","620","Нарушение контракта метода POST /user","PfDiplomaTeam1 All Tests","Mon Aug 18 05:31:38 UTC 2025","passed","Mon Aug 18 05:31:39 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","createUserWrongMethod"
"Проверка API метода POST: не переданы обязательные параметры userId, carId","621","Нарушение контракта методов POST /user/{userId}/{buy/sell}Car/{carId}","PfDiplomaTeam1 All Tests","Mon Aug 18 05:31:52 UTC 2025","passed","Mon Aug 18 05:31:53 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","userBuyOrSellCarMissRequiredValues"
"Негативные проверки на ввод цифр в поля ввода","4193","Ввод русских, английских букв, спецсимволов и пробела в поля ввода","PfDiplomaTeam1 All Tests","Mon Aug 18 05:22:39 UTC 2025","passed","Mon Aug 18 05:22:44 UTC 2025","tests.ui.BuyOrSellCarInputsTest","All Tests","tests.ui.BuyOrSellCarInputsTest","negativeInputInFields"
"Проверка ошибок при некорректном заполнении карточки авто","1825","createCarWithInvalidData","PfDiplomaTeam1 All Tests","Mon Aug 18 05:30:35 UTC 2025","passed","Mon Aug 18 05:30:37 UTC 2025","tests.ui.CreateCarTest","All Tests","tests.ui.CreateCarTest","createCarWithInvalidData"
"Проверка API метода POST: не переданы обязательные параметры, неверное значение параметра sex","616","Нарушение контракта метода POST /user","PfDiplomaTeam1 All Tests","Mon Aug 18 05:31:37 UTC 2025","passed","Mon Aug 18 05:31:38 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","createUserNegativeParams"
"Проверка создания клиента","5444","Проверка создания клиента","PfDiplomaTeam1 All Tests","Mon Aug 18 05:25:25 UTC 2025","passed","Mon Aug 18 05:25:31 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUser"
"Попытка заселения / выселения пользователя при неполном заполнении формы","5759","Попытка отправки формы с незаполненным(и) обязательным(и) значением(ями)","PfDiplomaTeam1 All Tests","Mon Aug 18 05:29:44 UTC 2025","passed","Mon Aug 18 05:29:50 UTC 2025","tests.ui.SettleToHouseTest","All Tests","tests.ui.SettleToHouseTest","settleUserToOrEvictFromHouseWithEmptyFieldsValues"
"Проверка API метода GET","1856","Запрос на получение всех пользователей","PfDiplomaTeam1 All Tests","Mon Aug 18 05:32:01 UTC 2025","passed","Mon Aug 18 05:32:02 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","getAllUsers"
"Проверка API метода POST: не переданы обязательные параметры, неверное значение параметра sex","619","Нарушение контракта метода POST /user","PfDiplomaTeam1 All Tests","Mon Aug 18 05:31:37 UTC 2025","failed","Mon Aug 18 05:31:37 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","createUserNegativeParams"
"Проверка изменения данных авто по ID API","4581","Проверка изменения данных авто по ID API","PfDiplomaTeam1 All Tests","Mon Aug 18 05:31:09 UTC 2025","passed","Mon Aug 18 05:31:14 UTC 2025","tests.api.CarAPITest","All Tests","tests.api.CarAPITest","changeCarByIDAPI"
"Проверка API метода POST: не переданы обязательные параметры, неверное значение параметра sex","631","Нарушение контракта метода POST /user","PfDiplomaTeam1 All Tests","Mon Aug 18 05:31:33 UTC 2025","passed","Mon Aug 18 05:31:34 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","createUserNegativeParams"
"Проверка ошибок  при удалении","4268","Проверка ошибок при удалении","PfDiplomaTeam1 All Tests","Mon Aug 18 05:28:23 UTC 2025","passed","Mon Aug 18 05:28:28 UTC 2025","tests.ui.AllDeleteTest","All Tests","tests.ui.AllDeleteTest","notValidAddMoney"
"Проверка API метода GET: выполнение запроса с неверным методом","619","Нарушение контракта GET /users","PfDiplomaTeam1 All Tests","Mon Aug 18 05:31:42 UTC 2025","passed","Mon Aug 18 05:31:43 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","getAllUsersWrongMethod"
"Негативные проверки на ввод цифр в поля ввода","4155","Ввод русских, английских букв, спецсимволов и пробела в поля ввода","PfDiplomaTeam1 All Tests","Mon Aug 18 05:28:44 UTC 2025","passed","Mon Aug 18 05:28:49 UTC 2025","tests.ui.SettleToHouseInputsTest","All Tests","tests.ui.SettleToHouseInputsTest","negativeInputInFields"
"Попытка заселения / выселения пользователя при неполном заполнении формы","5789","Попытка отправки формы с незаполненным(и) обязательным(и) значением(ями)","PfDiplomaTeam1 All Tests","Mon Aug 18 05:29:33 UTC 2025","passed","Mon Aug 18 05:29:38 UTC 2025","tests.ui.SettleToHouseTest","All Tests","tests.ui.SettleToHouseTest","settleUserToOrEvictFromHouseWithEmptyFieldsValues"
"Проверка ошибок  при удалении","4261","Проверка ошибок при удалении","PfDiplomaTeam1 All Tests","Mon Aug 18 05:27:53 UTC 2025","passed","Mon Aug 18 05:27:57 UTC 2025","tests.ui.AllDeleteTest","All Tests","tests.ui.AllDeleteTest","notValidAddMoney"
"Проверка ошибок при некорректном заполнении карточки авто","1809","createCarWithInvalidData","PfDiplomaTeam1 All Tests","Mon Aug 18 05:30:47 UTC 2025","passed","Mon Aug 18 05:30:49 UTC 2025","tests.ui.CreateCarTest","All Tests","tests.ui.CreateCarTest","createCarWithInvalidData"
"Негативные проверки на ввод цифр в поля ввода","4188","Ввод русских, английских букв, спецсимволов и пробела в поля ввода","PfDiplomaTeam1 All Tests","Mon Aug 18 05:29:06 UTC 2025","passed","Mon Aug 18 05:29:10 UTC 2025","tests.ui.SettleToHouseInputsTest","All Tests","tests.ui.SettleToHouseInputsTest","negativeInputInFields"
"Проверка ошибок при неккоректном заполнении карточки клиента","5308","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Mon Aug 18 05:25:36 UTC 2025","passed","Mon Aug 18 05:25:42 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Проверка получения авто по ID API","1306","Проверка получения авто по ID API","PfDiplomaTeam1 All Tests","Mon Aug 18 05:31:17 UTC 2025","passed","Mon Aug 18 05:31:18 UTC 2025","tests.api.CarAPITest","All Tests","tests.api.CarAPITest","getCarByIDAPI"
"Негативные проверки на ввод цифр в поля ввода","4172","Ввод русских, английских букв, спецсимволов и пробела в поля ввода","PfDiplomaTeam1 All Tests","Mon Aug 18 05:22:31 UTC 2025","passed","Mon Aug 18 05:22:35 UTC 2025","tests.ui.BuyOrSellCarInputsTest","All Tests","tests.ui.BuyOrSellCarInputsTest","negativeInputInFields"
"Проверка изменения значений в полях ввода по нажатию на стрелочки в этих полях","4269","Проверяет увеличение/уменьшение значений в полях ввода User ID и Car Id при нажатии на стрелки","PfDiplomaTeam1 All Tests","Mon Aug 18 05:22:05 UTC 2025","passed","Mon Aug 18 05:22:09 UTC 2025","tests.ui.BuyOrSellCarInputsTest","All Tests","tests.ui.BuyOrSellCarInputsTest","changeFieldsValue"
"Проверка ошибок при неккоректном заполнении карточки клиента","5329","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Mon Aug 18 05:26:36 UTC 2025","passed","Mon Aug 18 05:26:41 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Проверка изменения значения возраста нажатием стрелочек","5852","Проверка изменения значения возраста нажатием стрелочек","PfDiplomaTeam1 All Tests","Mon Aug 18 05:24:39 UTC 2025","passed","Mon Aug 18 05:24:45 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","arrowClickAge"
"Попытка заселения / выселения пользователя с отсутствующими в БД значениями","5801","Попытка отправки формы с несуществующими в БД значениями","PfDiplomaTeam1 All Tests","Mon Aug 18 05:30:19 UTC 2025","passed","Mon Aug 18 05:30:25 UTC 2025","tests.ui.SettleToHouseTest","All Tests","tests.ui.SettleToHouseTest","settleUserToOrEvictFromHouseWithNonExistentValues"
"Негативные проверки на ввод цифр в поля ввода","4232","Ввод русских, английских букв, спецсимволов и пробела в поля ввода","PfDiplomaTeam1 All Tests","Mon Aug 18 05:22:22 UTC 2025","passed","Mon Aug 18 05:22:27 UTC 2025","tests.ui.BuyOrSellCarInputsTest","All Tests","tests.ui.BuyOrSellCarInputsTest","negativeInputInFields"
"Проверка изменения значения денег нажатием стрелочек","8757","Проверка изменения значения денег нажатием стрелочек","PfDiplomaTeam1 All Tests","Mon Aug 18 05:25:05 UTC 2025","passed","Mon Aug 18 05:25:14 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","arrowClickMoney"
"Проверка ошибок при неккоректном заполнении карточки клиента","5338","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Mon Aug 18 05:26:41 UTC 2025","passed","Mon Aug 18 05:26:47 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Проверка добавления денег","6650","Проверка добавления денег","PfDiplomaTeam1 All Tests","Mon Aug 18 05:24:26 UTC 2025","passed","Mon Aug 18 05:24:33 UTC 2025","tests.ui.AddMoneyTest","All Tests","tests.ui.AddMoneyTest","validAddMoney"
"Попытка заселения / выселения пользователя с отсутствующими в БД значениями","5770","Попытка отправки формы с несуществующими в БД значениями","PfDiplomaTeam1 All Tests","Mon Aug 18 05:30:08 UTC 2025","passed","Mon Aug 18 05:30:13 UTC 2025","tests.ui.SettleToHouseTest","All Tests","tests.ui.SettleToHouseTest","settleUserToOrEvictFromHouseWithNonExistentValues"
"Проверка ошибок при неккоректном заполнении карточки клиента","5326","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Mon Aug 18 05:25:58 UTC 2025","passed","Mon Aug 18 05:26:03 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Проверка ошибок при неккоректном заполнении полей добавление денег","5230","Проверка ошибок при неккоректном заполнении полей добавление денег","PfDiplomaTeam1 All Tests","Mon Aug 18 05:24:00 UTC 2025","passed","Mon Aug 18 05:24:05 UTC 2025","tests.ui.AddMoneyTest","All Tests","tests.ui.AddMoneyTest","notValidAddMoney"
"Попытка заселения / выселения пользователя при неполном заполнении формы","5754","Попытка отправки формы с незаполненным(и) обязательным(и) значением(ями)","PfDiplomaTeam1 All Tests","Mon Aug 18 05:29:27 UTC 2025","passed","Mon Aug 18 05:29:33 UTC 2025","tests.ui.SettleToHouseTest","All Tests","tests.ui.SettleToHouseTest","settleUserToOrEvictFromHouseWithEmptyFieldsValues"
"Проверка изменения значений в полях ввода по нажатию на стрелочки в этих полях","4213","Проверяет увеличение/уменьшение значений в полях ввода User ID и Car Id при нажатии на стрелки","PfDiplomaTeam1 All Tests","Mon Aug 18 05:22:14 UTC 2025","passed","Mon Aug 18 05:22:18 UTC 2025","tests.ui.BuyOrSellCarInputsTest","All Tests","tests.ui.BuyOrSellCarInputsTest","changeFieldsValue"
"Проверка продажи автомобиля","4143","Продажа автомобиля пользователем","PfDiplomaTeam1 All Tests","Mon Aug 18 05:31:55 UTC 2025","passed","Mon Aug 18 05:31:59 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","userSellsCar"
"Проверка изменения значения денег нажатием стрелочек","8760","Проверка изменения значения денег нажатием стрелочек","PfDiplomaTeam1 All Tests","Mon Aug 18 05:24:56 UTC 2025","passed","Mon Aug 18 05:25:05 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","arrowClickMoney"
"Попытка заселения / выселения пользователя с отсутствующими в БД значениями","5810","Попытка отправки формы с несуществующими в БД значениями","PfDiplomaTeam1 All Tests","Mon Aug 18 05:30:02 UTC 2025","passed","Mon Aug 18 05:30:08 UTC 2025","tests.ui.SettleToHouseTest","All Tests","tests.ui.SettleToHouseTest","settleUserToOrEvictFromHouseWithNonExistentValues"
"Проверка создания дома API","648","Создание дома (POST /house)","PfDiplomaTeam1 All Tests","Mon Aug 18 05:32:12 UTC 2025","passed","Mon Aug 18 05:32:13 UTC 2025","tests.api.HouseAPITest","All Tests","tests.api.HouseAPITest","createHouseTest"
"Проверка API метода GET","1235","Проверка получения информации по ранее созданному пользователю","PfDiplomaTeam1 All Tests","Mon Aug 18 05:32:02 UTC 2025","passed","Mon Aug 18 05:32:04 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","getUserById"
"Попытка заселения / выселения пользователя при неполном заполнении формы","5686","Попытка отправки формы с незаполненным(и) обязательным(и) значением(ями)","PfDiplomaTeam1 All Tests","Mon Aug 18 05:29:56 UTC 2025","passed","Mon Aug 18 05:30:02 UTC 2025","tests.ui.SettleToHouseTest","All Tests","tests.ui.SettleToHouseTest","settleUserToOrEvictFromHouseWithEmptyFieldsValues"
"Проверка создания карточки машины с локализированными валидными данными","1904","createLocalizedCar","PfDiplomaTeam1 All Tests","Mon Aug 18 05:31:00 UTC 2025","passed","Mon Aug 18 05:31:01 UTC 2025","tests.ui.CreateCarTest","All Tests","tests.ui.CreateCarTest","createLocalizedCar"
"Негативные проверки на ввод цифр в поля ввода","4153","Ввод русских, английских букв, спецсимволов и пробела в поля ввода","PfDiplomaTeam1 All Tests","Mon Aug 18 05:29:01 UTC 2025","passed","Mon Aug 18 05:29:06 UTC 2025","tests.ui.SettleToHouseInputsTest","All Tests","tests.ui.SettleToHouseInputsTest","negativeInputInFields"
"Проверка изменения значения возраста нажатием стрелочек","5654","Проверка изменения значения возраста нажатием стрелочек","PfDiplomaTeam1 All Tests","Mon Aug 18 05:24:45 UTC 2025","passed","Mon Aug 18 05:24:50 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","arrowClickAge"
"Проверка API метода POST: не переданы обязательные параметры userId, carId","690","Нарушение контракта методов POST /user/{userId}/{buy/sell}Car/{carId}","PfDiplomaTeam1 All Tests","Mon Aug 18 05:31:51 UTC 2025","passed","Mon Aug 18 05:31:52 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","userBuyOrSellCarMissRequiredValues"
"Проверка API метода PUT: не переданы обязательные параметры, неверное значение параметра sex","614","Нарушение контракта метода PUT /user","PfDiplomaTeam1 All Tests","Mon Aug 18 05:31:32 UTC 2025","passed","Mon Aug 18 05:31:33 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","changeUserNegativeParams"
"Попытка совершения продажи/покупки авто с отсутствующими в БД значениями","5821","Попытка отправки формы с несуществующими в БД значениями","PfDiplomaTeam1 All Tests","Mon Aug 18 05:23:54 UTC 2025","passed","Mon Aug 18 05:24:00 UTC 2025","tests.ui.BuyOrSellCarTest","All Tests","tests.ui.BuyOrSellCarTest","buyOrSellCarWithNonExistentValues"
"Проверка удаления дома API","1255","Удаление дома (DELETE /house/{id})","PfDiplomaTeam1 All Tests","Mon Aug 18 05:32:13 UTC 2025","passed","Mon Aug 18 05:32:14 UTC 2025","tests.api.HouseAPITest","All Tests","tests.api.HouseAPITest","deleteHouseTest"
"","92","Проверка видимости основных элементов и текста заголовков","PfDiplomaTeam1 All Tests","Mon Aug 18 05:31:09 UTC 2025","passed","Mon Aug 18 05:31:09 UTC 2025","tests.ui.TestCarsReadAll","All Tests","tests.ui.TestCarsReadAll","testPageElements"
"Проверка при заполнении карточки авто валидными данными","1947","createCarWithValidData","PfDiplomaTeam1 All Tests","Mon Aug 18 05:30:53 UTC 2025","passed","Mon Aug 18 05:30:55 UTC 2025","tests.ui.CreateCarTest","All Tests","tests.ui.CreateCarTest","createCarWithValidData"
"Проверка изменения дома API","1896","Обновление дома (PUT /house/{id})","PfDiplomaTeam1 All Tests","Mon Aug 18 05:32:19 UTC 2025","passed","Mon Aug 18 05:32:21 UTC 2025","tests.api.HouseAPITest","All Tests","tests.api.HouseAPITest","updateHouseTest"
"Негативные проверки на ввод цифр в поля ввода","4168","Ввод русских, английских букв, спецсимволов и пробела в поля ввода","PfDiplomaTeam1 All Tests","Mon Aug 18 05:29:10 UTC 2025","passed","Mon Aug 18 05:29:14 UTC 2025","tests.ui.SettleToHouseInputsTest","All Tests","tests.ui.SettleToHouseInputsTest","negativeInputInFields"
"Попытка заселения / выселения пользователя при неполном заполнении формы","5748","Попытка отправки формы с незаполненным(и) обязательным(и) значением(ями)","PfDiplomaTeam1 All Tests","Mon Aug 18 05:29:38 UTC 2025","passed","Mon Aug 18 05:29:44 UTC 2025","tests.ui.SettleToHouseTest","All Tests","tests.ui.SettleToHouseTest","settleUserToOrEvictFromHouseWithEmptyFieldsValues"
"Проверка API метода POST","625","Проверка создания пользователя","PfDiplomaTeam1 All Tests","Mon Aug 18 05:31:26 UTC 2025","passed","Mon Aug 18 05:31:27 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","createUser"
"Проверка ошибок  при удалении","4271","Проверка ошибок при удалении","PfDiplomaTeam1 All Tests","Mon Aug 18 05:27:44 UTC 2025","passed","Mon Aug 18 05:27:49 UTC 2025","tests.ui.AllDeleteTest","All Tests","tests.ui.AllDeleteTest","notValidAddMoney"
"Проверка API метода PUT","658","Проверка изменения данных по ранее созданному пользователю","PfDiplomaTeam1 All Tests","Mon Aug 18 05:31:27 UTC 2025","passed","Mon Aug 18 05:31:27 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","changeUserData"
"Проверка ошибок при неккоректном заполнении карточки клиента","5293","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Mon Aug 18 05:26:47 UTC 2025","passed","Mon Aug 18 05:26:52 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Проверка изменения значений в полях ввода по нажатию на стрелочки в этих полях","4118","Проверяет увеличение/уменьшение значений в полях ввода User ID и House ID при нажатии на стрелки","PfDiplomaTeam1 All Tests","Mon Aug 18 05:28:32 UTC 2025","passed","Mon Aug 18 05:28:36 UTC 2025","tests.ui.SettleToHouseInputsTest","All Tests","tests.ui.SettleToHouseInputsTest","changeFieldsValue"
"Проверка изменения значения возраста нажатием стрелочек","5549","Проверка изменения значения возраста нажатием стрелочек","PfDiplomaTeam1 All Tests","Mon Aug 18 05:24:50 UTC 2025","passed","Mon Aug 18 05:24:56 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","arrowClickAge"
"Проверка изменения значений в полях ввода по нажатию на стрелочки в этих полях","4106","Проверяет увеличение/уменьшение значений в полях ввода User ID и House ID при нажатии на стрелки","PfDiplomaTeam1 All Tests","Mon Aug 18 05:28:28 UTC 2025","passed","Mon Aug 18 05:28:32 UTC 2025","tests.ui.SettleToHouseInputsTest","All Tests","tests.ui.SettleToHouseInputsTest","changeFieldsValue"
"Проверка ошибок  при удалении","4282","Проверка ошибок при удалении","PfDiplomaTeam1 All Tests","Mon Aug 18 05:27:49 UTC 2025","passed","Mon Aug 18 05:27:53 UTC 2025","tests.ui.AllDeleteTest","All Tests","tests.ui.AllDeleteTest","notValidAddMoney"
"Проверка ошибок при некорректном заполнении карточки авто","1826","createCarWithInvalidData","PfDiplomaTeam1 All Tests","Mon Aug 18 05:30:41 UTC 2025","passed","Mon Aug 18 05:30:43 UTC 2025","tests.ui.CreateCarTest","All Tests","tests.ui.CreateCarTest","createCarWithInvalidData"
